Signal,Model,Chan,AUC,1e-2,1e-3,1e-4
glgl1600_neutralino800,VAE-static-beta0.8-z34_Radius,1,0.75,0.04,0.01,0.0
glgl1600_neutralino800,VAE-dynamic-beta0.8-z34_RL,1,0.56,0.01,0.0,0.0
glgl1600_neutralino800,VAE-dynamic-beta0.8-z34_Radius,1,0.63,0.06,0.01,0.0
glgl1600_neutralino800,VAE-static-beta0.999-z5_RL,1,0.57,0.01,0.0,0.0
glgl1600_neutralino800,VAE-static-beta0.999-z5_Radius,1,0.71,0.03,0.01,0.0
glgl1600_neutralino800,VAE-dynamic-beta0.999-z5_RL,1,0.58,0.05,0.01,0.0
glgl1600_neutralino800,VAE-dynamic-beta0.999-z5_Radius,1,0.73,0.09,0.02,0.01
glgl1600_neutralino800,VAE-static-beta0.999-z8_RL,1,0.56,0.01,0.0,0.0
glgl1600_neutralino800,VAE-static-beta0.999-z8_Radius,1,0.71,0.04,0.0,0.0
glgl1600_neutralino800,VAE-dynamic-beta0.999-z8_RL,1,0.58,0.06,0.01,0.0
glgl1600_neutralino800,VAE-dynamic-beta0.999-z8_Radius,1,0.83,0.12,0.02,0.01
glgl1600_neutralino800,VAE-static-beta0.999-z13_RL,1,0.59,0.01,0.0,0.0
glgl1600_neutralino800,VAE-static-beta0.999-z13_Radius,1,0.83,0.04,0.0,0.0
glgl1600_neutralino800,VAE-dynamic-beta0.999-z13_RL,1,0.58,0.05,0.01,0.0
glgl1600_neutralino800,VAE-dynamic-beta0.999-z13_Radius,1,0.81,0.1,0.03,0.01
glgl1600_neutralino800,VAE-static-beta0.999-z21_RL,1,0.59,0.01,0.0,0.0
glgl1600_neutralino800,VAE-static-beta0.999-z21_Radius,1,0.76,0.06,0.01,0.0
glgl1600_neutralino800,VAE-dynamic-beta0.999-z21_RL,1,0.58,0.05,0.01,0.0
glgl1600_neutralino800,VAE-dynamic-beta0.999-z21_Radius,1,0.85,0.18,0.06,0.02
glgl1600_neutralino800,VAE-static-beta0.999-z34_RL,1,0.56,0.01,0.0,0.0
glgl1600_neutralino800,VAE-static-beta0.999-z34_Radius,1,0.75,0.05,0.01,0.0
glgl1600_neutralino800,VAE-dynamic-beta0.999-z34_RL,1,0.58,0.06,0.01,0.0
glgl1600_neutralino800,VAE-dynamic-beta0.999-z34_Radius,1,0.83,0.11,0.03,0.01
glgl1600_neutralino800,VAE-static-beta1-z5_RL,1,0.73,0.09,0.02,0.0
glgl1600_neutralino800,VAE-static-beta1-z5_Radius,1,0.7,0.03,0.01,0.0
glgl1600_neutralino800,VAE-dynamic-beta1-z5_RL,1,0.66,0.05,0.01,0.0
glgl1600_neutralino800,VAE-dynamic-beta1-z5_Radius,1,0.73,0.08,0.02,0.01
glgl1600_neutralino800,VAE-static-beta1-z8_RL,1,0.73,0.09,0.02,0.01
glgl1600_neutralino800,VAE-static-beta1-z8_Radius,1,0.77,0.06,0.01,0.0
glgl1600_neutralino800,VAE-dynamic-beta1-z8_RL,1,0.66,0.05,0.01,0.0
glgl1600_neutralino800,VAE-dynamic-beta1-z8_Radius,1,0.8,0.09,0.02,0.01
glgl1600_neutralino800,VAE-static-beta1-z13_RL,1,0.73,0.09,0.02,0.0
glgl1600_neutralino800,VAE-static-beta1-z13_Radius,1,0.77,0.06,0.01,0.0
glgl1600_neutralino800,VAE-dynamic-beta1-z13_RL,1,0.66,0.06,0.01,0.0
glgl1600_neutralino800,VAE-dynamic-beta1-z13_Radius,1,0.85,0.17,0.04,0.01
glgl1600_neutralino800,VAE-static-beta1-z21_RL,1,0.73,0.09,0.02,0.0
glgl1600_neutralino800,VAE-static-beta1-z21_Radius,1,0.78,0.04,0.01,0.0
glgl1600_neutralino800,VAE-dynamic-beta1-z21_RL,1,0.66,0.06,0.01,0.0
glgl1600_neutralino800,VAE-dynamic-beta1-z21_Radius,1,0.82,0.12,0.03,0.01
glgl1600_neutralino800,VAE-static-beta1-z34_RL,1,0.73,0.09,0.02,0.0
glgl1600_neutralino800,VAE-static-beta1-z34_Radius,1,0.75,0.05,0.01,0.0
glgl1600_neutralino800,VAE-dynamic-beta1-z34_RL,1,0.66,0.05,0.01,0.0
glgl1600_neutralino800,VAE-dynamic-beta1-z34_Radius,1,0.83,0.13,0.03,0.01
monotop_200_A,VAE-static-beta1e-06-z5_RL,1,0.46,0.03,0.01,0.0
monotop_200_A,VAE-static-beta1e-06-z5_Radius,1,0.63,0.02,0.0,0.0
monotop_200_A,VAE-dynamic-beta1e-06-z5_RL,1,0.7,0.03,0.0,0.0
monotop_200_A,VAE-dynamic-beta1e-06-z5_Radius,1,0.56,0.02,0.0,0.0
monotop_200_A,VAE-static-beta1e-06-z8_RL,1,0.55,0.01,0.0,0.0
monotop_200_A,VAE-static-beta1e-06-z8_Radius,1,0.67,0.02,0.0,0.0
monotop_200_A,VAE-dynamic-beta1e-06-z8_RL,1,0.69,0.02,0.0,0.0
monotop_200_A,VAE-dynamic-beta1e-06-z8_Radius,1,0.6,0.02,0.0,0.0
monotop_200_A,VAE-static-beta1e-06-z13_RL,1,0.46,0.02,0.0,0.0
monotop_200_A,VAE-static-beta1e-06-z13_Radius,1,0.67,0.02,0.0,0.0
monotop_200_A,VAE-dynamic-beta1e-06-z13_RL,1,0.69,0.04,0.01,0.0
monotop_200_A,VAE-dynamic-beta1e-06-z13_Radius,1,0.59,0.03,0.0,0.0
monotop_200_A,VAE-static-beta1e-06-z21_RL,1,0.67,0.02,0.0,0.0
monotop_200_A,VAE-static-beta1e-06-z21_Radius,1,0.65,0.02,0.0,0.0
monotop_200_A,VAE-dynamic-beta1e-06-z21_RL,1,0.7,0.03,0.0,0.0
monotop_200_A,VAE-dynamic-beta1e-06-z21_Radius,1,0.6,0.03,0.0,0.0
monotop_200_A,VAE-static-beta1e-06-z34_RL,1,0.62,0.02,0.0,0.0
monotop_200_A,VAE-static-beta1e-06-z34_Radius,1,0.67,0.02,0.0,0.0
monotop_200_A,VAE-dynamic-beta1e-06-z34_RL,1,0.73,0.04,0.0,0.0
monotop_200_A,VAE-dynamic-beta1e-06-z34_Radius,1,0.62,0.03,0.0,0.0
monotop_200_A,VAE-static-beta0.001-z5_RL,1,0.53,0.06,0.02,0.0
monotop_200_A,VAE-static-beta0.001-z5_Radius,1,0.57,0.02,0.0,0.0
monotop_200_A,VAE-dynamic-beta0.001-z5_RL,1,0.71,0.02,0.0,0.0
monotop_200_A,VAE-dynamic-beta0.001-z5_Radius,1,0.67,0.03,0.0,0.0
monotop_200_A,VAE-static-beta0.001-z8_RL,1,0.5,0.06,0.02,0.01
monotop_200_A,VAE-static-beta0.001-z8_Radius,1,0.58,0.02,0.0,0.0
monotop_200_A,VAE-dynamic-beta0.001-z8_RL,1,0.69,0.02,0.0,0.0
monotop_200_A,VAE-dynamic-beta0.001-z8_Radius,1,0.63,0.03,0.0,0.0
monotop_200_A,VAE-static-beta0.001-z13_RL,1,0.52,0.02,0.0,0.0
monotop_200_A,VAE-static-beta0.001-z13_Radius,1,0.64,0.02,0.0,0.0
monotop_200_A,VAE-dynamic-beta0.001-z13_RL,1,0.71,0.02,0.0,0.0
monotop_200_A,VAE-dynamic-beta0.001-z13_Radius,1,0.61,0.03,0.0,0.0
monotop_200_A,VAE-static-beta0.001-z21_RL,1,0.47,0.01,0.0,0.0
monotop_200_A,VAE-static-beta0.001-z21_Radius,1,0.68,0.03,0.0,0.0
monotop_200_A,VAE-dynamic-beta0.001-z21_RL,1,0.7,0.03,0.0,0.0
monotop_200_A,VAE-dynamic-beta0.001-z21_Radius,1,0.61,0.03,0.0,0.0
monotop_200_A,VAE-static-beta0.001-z34_RL,1,0.52,0.01,0.0,0.0
monotop_200_A,VAE-static-beta0.001-z34_Radius,1,0.68,0.03,0.0,0.0
monotop_200_A,VAE-dynamic-beta0.001-z34_RL,1,0.63,0.02,0.0,0.0
monotop_200_A,VAE-dynamic-beta0.001-z34_Radius,1,0.61,0.03,0.0,0.0
monotop_200_A,VAE-static-beta0.1-z5_RL,1,0.34,0.0,0.0,0.0
monotop_200_A,VAE-static-beta0.1-z5_Radius,1,0.59,0.02,0.0,0.0
monotop_200_A,VAE-dynamic-beta0.1-z5_RL,1,0.65,0.02,0.0,0.0
monotop_200_A,VAE-dynamic-beta0.1-z5_Radius,1,0.69,0.03,0.0,0.0
monotop_200_A,VAE-static-beta0.1-z8_RL,1,0.39,0.0,0.0,0.0
monotop_200_A,VAE-static-beta0.1-z8_Radius,1,0.65,0.01,0.0,0.0
monotop_200_A,VAE-dynamic-beta0.1-z8_RL,1,0.65,0.03,0.0,0.0
monotop_200_A,VAE-dynamic-beta0.1-z8_Radius,1,0.68,0.03,0.0,0.0
monotop_200_A,VAE-static-beta0.1-z13_RL,1,0.34,0.0,0.0,0.0
monotop_200_A,VAE-static-beta0.1-z13_Radius,1,0.56,0.02,0.0,0.0
monotop_200_A,VAE-dynamic-beta0.1-z13_RL,1,0.64,0.02,0.0,0.0
monotop_200_A,VAE-dynamic-beta0.1-z13_Radius,1,0.69,0.02,0.0,0.0
monotop_200_A,VAE-static-beta0.1-z21_RL,1,0.38,0.01,0.0,0.0
monotop_200_A,VAE-static-beta0.1-z21_Radius,1,0.62,0.02,0.0,0.0
monotop_200_A,VAE-dynamic-beta0.1-z21_RL,1,0.64,0.02,0.0,0.0
monotop_200_A,VAE-dynamic-beta0.1-z21_Radius,1,0.68,0.03,0.0,0.0
monotop_200_A,VAE-static-beta0.1-z34_RL,1,0.3,0.0,0.0,0.0
monotop_200_A,VAE-static-beta0.1-z34_Radius,1,0.59,0.02,0.0,0.0
monotop_200_A,VAE-dynamic-beta0.1-z34_RL,1,0.65,0.02,0.0,0.0
monotop_200_A,VAE-dynamic-beta0.1-z34_Radius,1,0.69,0.02,0.0,0.0
monotop_200_A,VAE-static-beta0.5-z5_RL,1,0.46,0.01,0.0,0.0
monotop_200_A,VAE-static-beta0.5-z5_Radius,1,0.66,0.02,0.0,0.0
monotop_200_A,VAE-dynamic-beta0.5-z5_RL,1,0.71,0.01,0.0,0.0
monotop_200_A,VAE-dynamic-beta0.5-z5_Radius,1,0.52,0.02,0.0,0.0
monotop_200_A,VAE-static-beta0.5-z8_RL,1,0.51,0.02,0.0,0.0
monotop_200_A,VAE-static-beta0.5-z8_Radius,1,0.65,0.02,0.0,0.0
monotop_200_A,VAE-dynamic-beta0.5-z8_RL,1,0.7,0.02,0.0,0.0
monotop_200_A,VAE-dynamic-beta0.5-z8_Radius,1,0.52,0.03,0.0,0.0
monotop_200_A,VAE-static-beta0.5-z13_RL,1,0.53,0.01,0.0,0.0
monotop_200_A,VAE-static-beta0.5-z13_Radius,1,0.62,0.02,0.0,0.0
monotop_200_A,VAE-dynamic-beta0.5-z13_RL,1,0.71,0.02,0.0,0.0
monotop_200_A,VAE-dynamic-beta0.5-z13_Radius,1,0.55,0.03,0.0,0.0
monotop_200_A,VAE-static-beta0.5-z21_RL,1,0.45,0.01,0.0,0.0
monotop_200_A,VAE-static-beta0.5-z21_Radius,1,0.64,0.02,0.0,0.0
monotop_200_A,VAE-dynamic-beta0.5-z21_RL,1,0.71,0.01,0.0,0.0
monotop_200_A,VAE-dynamic-beta0.5-z21_Radius,1,0.55,0.02,0.0,0.0
monotop_200_A,VAE-static-beta0.5-z34_RL,1,0.5,0.01,0.0,0.0
monotop_200_A,VAE-static-beta0.5-z34_Radius,1,0.63,0.02,0.0,0.0
monotop_200_A,VAE-dynamic-beta0.5-z34_RL,1,0.7,0.01,0.0,0.0
monotop_200_A,VAE-dynamic-beta0.5-z34_Radius,1,0.52,0.03,0.0,0.0
monotop_200_A,VAE-static-beta0.8-z5_RL,1,0.59,0.01,0.0,0.0
monotop_200_A,VAE-static-beta0.8-z5_Radius,1,0.69,0.03,0.01,0.0
monotop_200_A,VAE-dynamic-beta0.8-z5_RL,1,0.67,0.01,0.0,0.0
monotop_200_A,VAE-dynamic-beta0.8-z5_Radius,1,0.51,0.03,0.0,0.0
monotop_200_A,VAE-static-beta0.8-z8_RL,1,0.63,0.02,0.0,0.0
monotop_200_A,VAE-static-beta0.8-z8_Radius,1,0.72,0.04,0.0,0.0
monotop_200_A,VAE-dynamic-beta0.8-z8_RL,1,0.67,0.02,0.0,0.0
monotop_200_A,VAE-dynamic-beta0.8-z8_Radius,1,0.54,0.03,0.0,0.0
monotop_200_A,VAE-static-beta0.8-z13_RL,1,0.59,0.01,0.0,0.0
monotop_200_A,VAE-static-beta0.8-z13_Radius,1,0.73,0.04,0.01,0.0
monotop_200_A,VAE-dynamic-beta0.8-z13_RL,1,0.68,0.01,0.0,0.0
monotop_200_A,VAE-dynamic-beta0.8-z13_Radius,1,0.55,0.03,0.0,0.0
monotop_200_A,VAE-static-beta0.8-z21_RL,1,0.6,0.02,0.0,0.0
monotop_200_A,VAE-static-beta0.8-z21_Radius,1,0.73,0.04,0.01,0.0
monotop_200_A,VAE-dynamic-beta0.8-z21_RL,1,0.65,0.01,0.0,0.0
monotop_200_A,VAE-dynamic-beta0.8-z21_Radius,1,0.54,0.03,0.0,0.0
monotop_200_A,VAE-static-beta0.8-z34_RL,1,0.57,0.02,0.0,0.0
monotop_200_A,VAE-static-beta0.8-z34_Radius,1,0.73,0.04,0.0,0.0
monotop_200_A,VAE-dynamic-beta0.8-z34_RL,1,0.68,0.01,0.0,0.0
monotop_200_A,VAE-dynamic-beta0.8-z34_Radius,1,0.54,0.03,0.0,0.0
monotop_200_A,VAE-static-beta0.999-z5_RL,1,0.61,0.01,0.0,0.0
monotop_200_A,VAE-static-beta0.999-z5_Radius,1,0.71,0.04,0.0,0.0
monotop_200_A,VAE-dynamic-beta0.999-z5_RL,1,0.54,0.03,0.0,0.0
monotop_200_A,VAE-dynamic-beta0.999-z5_Radius,1,0.68,0.06,0.01,0.0
monotop_200_A,VAE-static-beta0.999-z8_RL,1,0.59,0.02,0.0,0.0
monotop_200_A,VAE-static-beta0.999-z8_Radius,1,0.7,0.04,0.01,0.0
monotop_200_A,VAE-dynamic-beta0.999-z8_RL,1,0.53,0.03,0.0,0.0
monotop_200_A,VAE-dynamic-beta0.999-z8_Radius,1,0.7,0.08,0.01,0.01
monotop_200_A,VAE-static-beta0.999-z13_RL,1,0.64,0.02,0.0,0.0
monotop_200_A,VAE-static-beta0.999-z13_Radius,1,0.73,0.04,0.0,0.0
monotop_200_A,VAE-dynamic-beta0.999-z13_RL,1,0.54,0.03,0.0,0.0
monotop_200_A,VAE-dynamic-beta0.999-z13_Radius,1,0.71,0.06,0.02,0.01
monotop_200_A,VAE-static-beta0.999-z21_RL,1,0.63,0.02,0.0,0.0
monotop_200_A,VAE-static-beta0.999-z21_Radius,1,0.73,0.05,0.0,0.0
monotop_200_A,VAE-dynamic-beta0.999-z21_RL,1,0.53,0.02,0.0,0.0
monotop_200_A,VAE-dynamic-beta0.999-z21_Radius,1,0.71,0.08,0.02,0.01
monotop_200_A,VAE-static-beta0.999-z34_RL,1,0.58,0.01,0.0,0.0
monotop_200_A,VAE-static-beta0.999-z34_Radius,1,0.74,0.05,0.01,0.0
monotop_200_A,VAE-dynamic-beta0.999-z34_RL,1,0.53,0.03,0.0,0.0
monotop_200_A,VAE-dynamic-beta0.999-z34_Radius,1,0.72,0.07,0.02,0.01
monotop_200_A,VAE-static-beta1-z5_RL,1,0.61,0.03,0.01,0.0
monotop_200_A,VAE-static-beta1-z5_Radius,1,0.71,0.04,0.01,0.0
monotop_200_A,VAE-dynamic-beta1-z5_RL,1,0.6,0.03,0.0,0.0
monotop_200_A,VAE-dynamic-beta1-z5_Radius,1,0.65,0.06,0.01,0.0
monotop_200_A,VAE-static-beta1-z8_RL,1,0.61,0.03,0.01,0.0
monotop_200_A,VAE-static-beta1-z8_Radius,1,0.73,0.04,0.01,0.0
monotop_200_A,VAE-dynamic-beta1-z8_RL,1,0.6,0.03,0.0,0.0
monotop_200_A,VAE-dynamic-beta1-z8_Radius,1,0.7,0.06,0.02,0.01
monotop_200_A,VAE-static-beta1-z13_RL,1,0.61,0.03,0.01,0.0
monotop_200_A,VAE-static-beta1-z13_Radius,1,0.73,0.05,0.0,0.0
monotop_200_A,VAE-dynamic-beta1-z13_RL,1,0.6,0.03,0.0,0.0
monotop_200_A,VAE-dynamic-beta1-z13_Radius,1,0.69,0.08,0.02,0.01
monotop_200_A,VAE-static-beta1-z21_RL,1,0.61,0.03,0.0,0.0
monotop_200_A,VAE-static-beta1-z21_Radius,1,0.75,0.05,0.01,0.0
monotop_200_A,VAE-dynamic-beta1-z21_RL,1,0.6,0.03,0.0,0.0
monotop_200_A,VAE-dynamic-beta1-z21_Radius,1,0.72,0.08,0.02,0.01
monotop_200_A,VAE-static-beta1-z34_RL,1,0.6,0.03,0.01,0.0
monotop_200_A,VAE-static-beta1-z34_Radius,1,0.74,0.05,0.01,0.0
monotop_200_A,VAE-dynamic-beta1-z34_RL,1,0.59,0.03,0.0,0.0
monotop_200_A,VAE-dynamic-beta1-z34_Radius,1,0.73,0.06,0.02,0.01
stlp_st1000,VAE-static-beta1e-06-z5_RL,1,0.17,0.02,0.01,0.0
stlp_st1000,VAE-static-beta1e-06-z5_Radius,1,0.9,0.07,0.01,0.0
stlp_st1000,VAE-dynamic-beta1e-06-z5_RL,1,0.96,0.56,0.26,0.1
stlp_st1000,VAE-dynamic-beta1e-06-z5_Radius,1,0.76,0.13,0.04,0.01
stlp_st1000,VAE-static-beta1e-06-z8_RL,1,0.42,0.01,0.0,0.0
stlp_st1000,VAE-static-beta1e-06-z8_Radius,1,0.93,0.13,0.01,0.0
stlp_st1000,VAE-dynamic-beta1e-06-z8_RL,1,0.96,0.56,0.21,0.05
stlp_st1000,VAE-dynamic-beta1e-06-z8_Radius,1,0.85,0.14,0.04,0.01
stlp_st1000,VAE-static-beta1e-06-z13_RL,1,0.24,0.0,0.0,0.0
stlp_st1000,VAE-static-beta1e-06-z13_Radius,1,0.94,0.27,0.02,0.0
stlp_st1000,VAE-dynamic-beta1e-06-z13_RL,1,0.95,0.49,0.26,0.05
stlp_st1000,VAE-dynamic-beta1e-06-z13_Radius,1,0.86,0.14,0.03,0.0
stlp_st1000,VAE-static-beta1e-06-z21_RL,1,0.75,0.05,0.01,0.0
stlp_st1000,VAE-static-beta1e-06-z21_Radius,1,0.94,0.19,0.01,0.0
stlp_st1000,VAE-dynamic-beta1e-06-z21_RL,1,0.96,0.54,0.19,0.08
stlp_st1000,VAE-dynamic-beta1e-06-z21_Radius,1,0.88,0.14,0.04,0.01
stlp_st1000,VAE-static-beta1e-06-z34_RL,1,0.79,0.06,0.01,0.0
stlp_st1000,VAE-static-beta1e-06-z34_Radius,1,0.95,0.23,0.01,0.0
stlp_st1000,VAE-dynamic-beta1e-06-z34_RL,1,0.96,0.51,0.23,0.06
stlp_st1000,VAE-dynamic-beta1e-06-z34_Radius,1,0.87,0.13,0.03,0.01
stlp_st1000,VAE-static-beta0.001-z5_RL,1,0.17,0.03,0.01,0.0
stlp_st1000,VAE-static-beta0.001-z5_Radius,1,0.94,0.46,0.01,0.0
stlp_st1000,VAE-dynamic-beta0.001-z5_RL,1,0.96,0.54,0.23,0.04
stlp_st1000,VAE-dynamic-beta0.001-z5_Radius,1,0.87,0.14,0.03,0.0
stlp_st1000,VAE-static-beta0.001-z8_RL,1,0.29,0.08,0.03,0.02
stlp_st1000,VAE-static-beta0.001-z8_Radius,1,0.94,0.41,0.07,0.01
stlp_st1000,VAE-dynamic-beta0.001-z8_RL,1,0.95,0.49,0.16,0.05
stlp_st1000,VAE-dynamic-beta0.001-z8_Radius,1,0.9,0.14,0.04,0.0
stlp_st1000,VAE-static-beta0.001-z13_RL,1,0.25,0.0,0.0,0.0
stlp_st1000,VAE-static-beta0.001-z13_Radius,1,0.96,0.52,0.14,0.01
stlp_st1000,VAE-dynamic-beta0.001-z13_RL,1,0.96,0.55,0.27,0.07
stlp_st1000,VAE-dynamic-beta0.001-z13_Radius,1,0.89,0.14,0.05,0.01
stlp_st1000,VAE-static-beta0.001-z21_RL,1,0.25,0.01,0.0,0.0
stlp_st1000,VAE-static-beta0.001-z21_Radius,1,0.96,0.51,0.11,0.02
stlp_st1000,VAE-dynamic-beta0.001-z21_RL,1,0.97,0.55,0.3,0.04
stlp_st1000,VAE-dynamic-beta0.001-z21_Radius,1,0.89,0.14,0.04,0.01
stlp_st1000,VAE-static-beta0.001-z34_RL,1,0.57,0.0,0.0,0.0
stlp_st1000,VAE-static-beta0.001-z34_Radius,1,0.96,0.52,0.14,0.01
stlp_st1000,VAE-dynamic-beta0.001-z34_RL,1,0.94,0.57,0.21,0.04
stlp_st1000,VAE-dynamic-beta0.001-z34_Radius,1,0.88,0.14,0.05,0.01
stlp_st1000,VAE-static-beta0.1-z5_RL,1,0.07,0.0,0.0,0.0
stlp_st1000,VAE-static-beta0.1-z5_Radius,1,0.95,0.55,0.25,0.04
stlp_st1000,VAE-dynamic-beta0.1-z5_RL,1,0.95,0.38,0.12,0.03
stlp_st1000,VAE-dynamic-beta0.1-z5_Radius,1,0.92,0.23,0.02,0.0
stlp_st1000,VAE-static-beta0.1-z8_RL,1,0.07,0.0,0.0,0.0
stlp_st1000,VAE-static-beta0.1-z8_Radius,1,0.95,0.34,0.1,0.01
stlp_st1000,VAE-dynamic-beta0.1-z8_RL,1,0.95,0.48,0.17,0.04
stlp_st1000,VAE-dynamic-beta0.1-z8_Radius,1,0.93,0.27,0.02,0.0
stlp_st1000,VAE-static-beta0.1-z13_RL,1,0.07,0.0,0.0,0.0
stlp_st1000,VAE-static-beta0.1-z13_Radius,1,0.95,0.48,0.12,0.04
stlp_st1000,VAE-dynamic-beta0.1-z13_RL,1,0.92,0.41,0.12,0.05
stlp_st1000,VAE-dynamic-beta0.1-z13_Radius,1,0.96,0.51,0.08,0.01
stlp_st1000,VAE-static-beta0.1-z21_RL,1,0.13,0.0,0.0,0.0
stlp_st1000,VAE-static-beta0.1-z21_Radius,1,0.96,0.54,0.2,0.09
stlp_st1000,VAE-dynamic-beta0.1-z21_RL,1,0.94,0.44,0.12,0.03
stlp_st1000,VAE-dynamic-beta0.1-z21_Radius,1,0.95,0.37,0.03,0.0
stlp_st1000,VAE-static-beta0.1-z34_RL,1,0.05,0.0,0.0,0.0
stlp_st1000,VAE-static-beta0.1-z34_Radius,1,0.95,0.5,0.13,0.01
stlp_st1000,VAE-dynamic-beta0.1-z34_RL,1,0.95,0.43,0.13,0.03
stlp_st1000,VAE-dynamic-beta0.1-z34_Radius,1,0.94,0.3,0.02,0.01
stlp_st1000,VAE-static-beta0.5-z5_RL,1,0.41,0.01,0.0,0.0
stlp_st1000,VAE-static-beta0.5-z5_Radius,1,0.8,0.07,0.01,0.0
stlp_st1000,VAE-dynamic-beta0.5-z5_RL,1,0.96,0.49,0.05,0.0
stlp_st1000,VAE-dynamic-beta0.5-z5_Radius,1,0.72,0.13,0.03,0.0
stlp_st1000,VAE-static-beta0.5-z8_RL,1,0.45,0.01,0.0,0.0
stlp_st1000,VAE-static-beta0.5-z8_Radius,1,0.8,0.03,0.01,0.0
stlp_st1000,VAE-dynamic-beta0.5-z8_RL,1,0.96,0.5,0.05,0.0
stlp_st1000,VAE-dynamic-beta0.5-z8_Radius,1,0.69,0.14,0.04,0.01
stlp_st1000,VAE-static-beta0.5-z13_RL,1,0.56,0.02,0.0,0.0
stlp_st1000,VAE-static-beta0.5-z13_Radius,1,0.77,0.03,0.01,0.0
stlp_st1000,VAE-dynamic-beta0.5-z13_RL,1,0.96,0.51,0.06,0.0
stlp_st1000,VAE-dynamic-beta0.5-z13_Radius,1,0.77,0.13,0.04,0.0
stlp_st1000,VAE-static-beta0.5-z21_RL,1,0.45,0.0,0.0,0.0
stlp_st1000,VAE-static-beta0.5-z21_Radius,1,0.78,0.03,0.01,0.0
stlp_st1000,VAE-dynamic-beta0.5-z21_RL,1,0.96,0.5,0.05,0.0
stlp_st1000,VAE-dynamic-beta0.5-z21_Radius,1,0.75,0.13,0.04,0.0
stlp_st1000,VAE-static-beta0.5-z34_RL,1,0.55,0.01,0.0,0.0
stlp_st1000,VAE-static-beta0.5-z34_Radius,1,0.77,0.03,0.01,0.0
stlp_st1000,VAE-dynamic-beta0.5-z34_RL,1,0.96,0.52,0.1,0.01
stlp_st1000,VAE-dynamic-beta0.5-z34_Radius,1,0.74,0.13,0.05,0.0
stlp_st1000,VAE-static-beta0.8-z5_RL,1,0.78,0.13,0.05,0.01
stlp_st1000,VAE-static-beta0.8-z5_Radius,1,0.95,0.51,0.22,0.08
stlp_st1000,VAE-dynamic-beta0.8-z5_RL,1,0.93,0.09,0.01,0.0
stlp_st1000,VAE-dynamic-beta0.8-z5_Radius,1,0.68,0.13,0.05,0.0
stlp_st1000,VAE-static-beta0.8-z8_RL,1,0.91,0.05,0.01,0.01
stlp_st1000,VAE-static-beta0.8-z8_Radius,1,0.97,0.55,0.27,0.17
stlp_st1000,VAE-dynamic-beta0.8-z8_RL,1,0.93,0.09,0.01,0.0
stlp_st1000,VAE-dynamic-beta0.8-z8_Radius,1,0.72,0.13,0.04,0.0
stlp_st1000,VAE-static-beta0.8-z13_RL,1,0.77,0.19,0.04,0.0
stlp_st1000,VAE-static-beta0.8-z13_Radius,1,0.97,0.56,0.21,0.08
stlp_st1000,VAE-dynamic-beta0.8-z13_RL,1,0.93,0.08,0.0,0.0
stlp_st1000,VAE-dynamic-beta0.8-z13_Radius,1,0.74,0.13,0.04,0.0
stlp_st1000,VAE-static-beta0.8-z21_RL,1,0.88,0.23,0.06,0.01
stlp_st1000,VAE-static-beta0.8-z21_Radius,1,0.97,0.53,0.22,0.08
stlp_st1000,VAE-dynamic-beta0.8-z21_RL,1,0.92,0.1,0.01,0.0
stlp_st1000,VAE-dynamic-beta0.8-z21_Radius,1,0.77,0.13,0.05,0.0
stlp_st1000,VAE-static-beta0.8-z34_RL,1,0.82,0.04,0.01,0.01
stlp_st1000,VAE-static-beta0.8-z34_Radius,1,0.97,0.52,0.16,0.03
stlp_st1000,VAE-dynamic-beta0.8-z34_RL,1,0.93,0.07,0.0,0.0
stlp_st1000,VAE-dynamic-beta0.8-z34_Radius,1,0.76,0.13,0.05,0.0
stlp_st1000,VAE-static-beta0.999-z5_RL,1,0.9,0.27,0.09,0.03
stlp_st1000,VAE-static-beta0.999-z5_Radius,1,0.95,0.49,0.23,0.05
stlp_st1000,VAE-dynamic-beta0.999-z5_RL,1,0.76,0.12,0.02,0.0
stlp_st1000,VAE-dynamic-beta0.999-z5_Radius,1,0.93,0.45,0.18,0.09
stlp_st1000,VAE-static-beta0.999-z8_RL,1,0.78,0.15,0.06,0.03
stlp_st1000,VAE-static-beta0.999-z8_Radius,1,0.96,0.55,0.24,0.09
stlp_st1000,VAE-dynamic-beta0.999-z8_RL,1,0.76,0.12,0.02,0.0
stlp_st1000,VAE-dynamic-beta0.999-z8_Radius,1,0.94,0.42,0.13,0.06
stlp_st1000,VAE-static-beta0.999-z13_RL,1,0.93,0.34,0.11,0.05
stlp_st1000,VAE-static-beta0.999-z13_Radius,1,0.97,0.57,0.21,0.07
stlp_st1000,VAE-dynamic-beta0.999-z13_RL,1,0.76,0.11,0.02,0.0
stlp_st1000,VAE-dynamic-beta0.999-z13_Radius,1,0.96,0.51,0.18,0.07
stlp_st1000,VAE-static-beta0.999-z21_RL,1,0.88,0.28,0.1,0.04
stlp_st1000,VAE-static-beta0.999-z21_Radius,1,0.97,0.54,0.19,0.11
stlp_st1000,VAE-dynamic-beta0.999-z21_RL,1,0.75,0.11,0.02,0.0
stlp_st1000,VAE-dynamic-beta0.999-z21_Radius,1,0.96,0.55,0.23,0.09
stlp_st1000,VAE-static-beta0.999-z34_RL,1,0.88,0.26,0.09,0.03
