Signal,Model,Chan,AUC,1e-2,1e-3,1e-4
chaneut_cha250_neut150,DeepSVDD_C4_d377,2a,0.47,0.03,0.0,0.0
chaneut_cha250_neut150,DeepSVDD_C10_d5,2a,0.48,0.01,0.0,0.0
chaneut_cha250_neut150,DeepSVDD_C10_d8,2a,0.45,0.0,0.0,0.0
chaneut_cha250_neut150,DeepSVDD_C10_d13,2a,0.46,0.02,0.0,0.0
chaneut_cha250_neut150,DeepSVDD_C10_d21,2a,0.46,0.01,0.0,0.0
chaneut_cha250_neut150,DeepSVDD_C10_d34,2a,0.46,0.02,0.0,0.0
chaneut_cha250_neut150,DeepSVDD_C10_d55,2a,0.46,0.02,0.0,0.0
chaneut_cha250_neut150,DeepSVDD_C10_d89,2a,0.47,0.03,0.0,0.0
chaneut_cha250_neut150,DeepSVDD_C10_d144,2a,0.46,0.02,0.0,0.0
chaneut_cha250_neut150,DeepSVDD_C10_d233,2a,0.47,0.03,0.0,0.0
chaneut_cha250_neut150,DeepSVDD_C10_d377,2a,0.47,0.03,0.0,0.0
chaneut_cha250_neut150,DeepSVDD_C25_d5,2a,0.48,0.01,0.0,0.0
chaneut_cha250_neut150,DeepSVDD_C25_d8,2a,0.45,0.0,0.0,0.0
chaneut_cha250_neut150,DeepSVDD_C25_d13,2a,0.46,0.02,0.0,0.0
chaneut_cha250_neut150,DeepSVDD_C25_d21,2a,0.46,0.01,0.0,0.0
chaneut_cha250_neut150,DeepSVDD_C25_d34,2a,0.46,0.02,0.0,0.0
chaneut_cha250_neut150,DeepSVDD_C25_d55,2a,0.46,0.02,0.0,0.0
chaneut_cha250_neut150,DeepSVDD_C25_d89,2a,0.47,0.03,0.0,0.0
chaneut_cha250_neut150,DeepSVDD_C25_d144,2a,0.46,0.02,0.0,0.0
chaneut_cha250_neut150,DeepSVDD_C25_d233,2a,0.47,0.03,0.0,0.0
chaneut_cha250_neut150,DeepSVDD_C25_d377,2a,0.47,0.03,0.0,0.0
pp24mt_50,DeepSVDD_Reduced_d5,2a,0.65,0.03,0.0,0.0
pp24mt_50,DeepSVDD_Reduced_d8,2a,0.68,0.03,0.01,0.0
pp24mt_50,DeepSVDD_Reduced_d13,2a,0.65,0.02,0.0,0.0
pp24mt_50,DeepSVDD_Reduced_d21,2a,0.65,0.04,0.0,0.0
pp24mt_50,DeepSVDD_Reduced_d34,2a,0.63,0.02,0.0,0.0
pp24mt_50,DeepSVDD_Reduced_d55,2a,0.62,0.02,0.0,0.0
pp24mt_50,DeepSVDD_Reduced_d89,2a,0.61,0.01,0.0,0.0
pp24mt_50,DeepSVDD_Reduced_d144,2a,0.63,0.02,0.0,0.0
pp24mt_50,DeepSVDD_Reduced_d233,2a,0.61,0.02,0.0,0.0
pp24mt_50,DeepSVDD_Reduced_d377,2a,0.59,0.01,0.0,0.0
pp24mt_50,DeepSVDD_C0_d5,2a,0.65,0.03,0.0,0.0
pp24mt_50,DeepSVDD_C0_d8,2a,0.68,0.03,0.01,0.0
pp24mt_50,DeepSVDD_C0_d13,2a,0.65,0.02,0.0,0.0
pp24mt_50,DeepSVDD_C0_d21,2a,0.65,0.04,0.0,0.0
pp24mt_50,DeepSVDD_C0_d34,2a,0.63,0.02,0.0,0.0
pp24mt_50,DeepSVDD_C0_d55,2a,0.62,0.02,0.0,0.0
pp24mt_50,DeepSVDD_C0_d89,2a,0.61,0.01,0.0,0.0
pp24mt_50,DeepSVDD_C0_d144,2a,0.63,0.02,0.0,0.0
pp24mt_50,DeepSVDD_C0_d233,2a,0.61,0.02,0.0,0.0
pp24mt_50,DeepSVDD_C0_d377,2a,0.59,0.01,0.0,0.0
pp24mt_50,DeepSVDD_C1_d5,2a,0.65,0.03,0.0,0.0
pp24mt_50,DeepSVDD_C1_d8,2a,0.68,0.03,0.01,0.0
pp24mt_50,DeepSVDD_C1_d13,2a,0.65,0.02,0.0,0.0
pp24mt_50,DeepSVDD_C1_d21,2a,0.65,0.04,0.0,0.0
pp24mt_50,DeepSVDD_C1_d34,2a,0.63,0.02,0.0,0.0
pp24mt_50,DeepSVDD_C1_d55,2a,0.62,0.02,0.0,0.0
pp24mt_50,DeepSVDD_C1_d89,2a,0.61,0.01,0.0,0.0
pp24mt_50,DeepSVDD_C1_d144,2a,0.63,0.02,0.0,0.0
pp24mt_50,DeepSVDD_C1_d233,2a,0.61,0.02,0.0,0.0
pp24mt_50,DeepSVDD_C1_d377,2a,0.59,0.01,0.0,0.0
pp24mt_50,DeepSVDD_C2_d5,2a,0.65,0.03,0.0,0.0
pp24mt_50,DeepSVDD_C2_d8,2a,0.68,0.03,0.01,0.0
pp24mt_50,DeepSVDD_C2_d13,2a,0.65,0.02,0.0,0.0
pp24mt_50,DeepSVDD_C2_d21,2a,0.65,0.04,0.0,0.0
pp24mt_50,DeepSVDD_C2_d34,2a,0.63,0.02,0.0,0.0
pp24mt_50,DeepSVDD_C2_d55,2a,0.62,0.02,0.0,0.0
pp24mt_50,DeepSVDD_C2_d89,2a,0.61,0.01,0.0,0.0
pp24mt_50,DeepSVDD_C2_d144,2a,0.63,0.02,0.0,0.0
pp24mt_50,DeepSVDD_C2_d233,2a,0.61,0.02,0.0,0.0
pp24mt_50,DeepSVDD_C2_d377,2a,0.59,0.01,0.0,0.0
pp24mt_50,DeepSVDD_C3_d5,2a,0.65,0.03,0.0,0.0
pp24mt_50,DeepSVDD_C3_d8,2a,0.68,0.03,0.01,0.0
pp24mt_50,DeepSVDD_C3_d13,2a,0.65,0.02,0.0,0.0
pp24mt_50,DeepSVDD_C3_d21,2a,0.65,0.04,0.0,0.0
pp24mt_50,DeepSVDD_C3_d34,2a,0.63,0.02,0.0,0.0
pp24mt_50,DeepSVDD_C3_d55,2a,0.62,0.02,0.0,0.0
pp24mt_50,DeepSVDD_C3_d89,2a,0.61,0.01,0.0,0.0
pp24mt_50,DeepSVDD_C3_d144,2a,0.63,0.02,0.0,0.0
pp24mt_50,DeepSVDD_C3_d233,2a,0.61,0.02,0.0,0.0
pp24mt_50,DeepSVDD_C3_d377,2a,0.59,0.01,0.0,0.0
pp24mt_50,DeepSVDD_C4_d5,2a,0.65,0.03,0.0,0.0
pp24mt_50,DeepSVDD_C4_d8,2a,0.68,0.03,0.01,0.0
pp24mt_50,DeepSVDD_C4_d13,2a,0.65,0.02,0.0,0.0
pp24mt_50,DeepSVDD_C4_d21,2a,0.65,0.04,0.0,0.0
pp24mt_50,DeepSVDD_C4_d34,2a,0.63,0.02,0.0,0.0
pp24mt_50,DeepSVDD_C4_d55,2a,0.62,0.02,0.0,0.0
pp24mt_50,DeepSVDD_C4_d89,2a,0.61,0.01,0.0,0.0
pp24mt_50,DeepSVDD_C4_d144,2a,0.63,0.02,0.0,0.0
pp24mt_50,DeepSVDD_C4_d233,2a,0.61,0.02,0.0,0.0
pp24mt_50,DeepSVDD_C4_d377,2a,0.59,0.01,0.0,0.0
pp24mt_50,DeepSVDD_C10_d5,2a,0.65,0.03,0.0,0.0
pp24mt_50,DeepSVDD_C10_d8,2a,0.68,0.03,0.01,0.0
pp24mt_50,DeepSVDD_C10_d13,2a,0.65,0.02,0.0,0.0
pp24mt_50,DeepSVDD_C10_d21,2a,0.65,0.04,0.0,0.0
pp24mt_50,DeepSVDD_C10_d34,2a,0.63,0.02,0.0,0.0
pp24mt_50,DeepSVDD_C10_d55,2a,0.62,0.02,0.0,0.0
pp24mt_50,DeepSVDD_C10_d89,2a,0.61,0.01,0.0,0.0
pp24mt_50,DeepSVDD_C10_d144,2a,0.63,0.02,0.0,0.0
pp24mt_50,DeepSVDD_C10_d233,2a,0.61,0.02,0.0,0.0
pp24mt_50,DeepSVDD_C10_d377,2a,0.59,0.01,0.0,0.0
pp24mt_50,DeepSVDD_C25_d5,2a,0.65,0.03,0.0,0.0
pp24mt_50,DeepSVDD_C25_d8,2a,0.68,0.03,0.01,0.0
pp24mt_50,DeepSVDD_C25_d13,2a,0.65,0.02,0.0,0.0
pp24mt_50,DeepSVDD_C25_d21,2a,0.65,0.04,0.0,0.0
pp24mt_50,DeepSVDD_C25_d34,2a,0.63,0.02,0.0,0.0
pp24mt_50,DeepSVDD_C25_d55,2a,0.62,0.02,0.0,0.0
pp24mt_50,DeepSVDD_C25_d89,2a,0.61,0.01,0.0,0.0
pp24mt_50,DeepSVDD_C25_d144,2a,0.63,0.02,0.0,0.0
pp24mt_50,DeepSVDD_C25_d233,2a,0.61,0.02,0.0,0.0
pp24mt_50,DeepSVDD_C25_d377,2a,0.59,0.01,0.0,0.0
chaneut_cha400_neut200,DeepSVDD_Reduced_d5,2a,0.62,0.09,0.03,0.01
chaneut_cha400_neut200,DeepSVDD_Reduced_d8,2a,0.61,0.07,0.02,0.0
chaneut_cha400_neut200,DeepSVDD_Reduced_d13,2a,0.61,0.08,0.01,0.01
chaneut_cha400_neut200,DeepSVDD_Reduced_d21,2a,0.6,0.07,0.01,0.01
chaneut_cha400_neut200,DeepSVDD_Reduced_d34,2a,0.61,0.08,0.03,0.0
chaneut_cha400_neut200,DeepSVDD_Reduced_d55,2a,0.6,0.08,0.02,0.0
chaneut_cha400_neut200,DeepSVDD_Reduced_d89,2a,0.61,0.09,0.02,0.01
chaneut_cha400_neut200,DeepSVDD_Reduced_d144,2a,0.59,0.08,0.01,0.0
chaneut_cha400_neut200,DeepSVDD_Reduced_d233,2a,0.6,0.09,0.01,0.01
chaneut_cha400_neut200,DeepSVDD_Reduced_d377,2a,0.61,0.08,0.03,0.0
chaneut_cha400_neut200,DeepSVDD_C0_d5,2a,0.62,0.09,0.03,0.01
chaneut_cha400_neut200,DeepSVDD_C0_d8,2a,0.61,0.07,0.02,0.0
chaneut_cha400_neut200,DeepSVDD_C0_d13,2a,0.61,0.08,0.01,0.01
chaneut_cha400_neut200,DeepSVDD_C0_d21,2a,0.6,0.07,0.01,0.01
chaneut_cha400_neut200,DeepSVDD_C0_d34,2a,0.61,0.08,0.03,0.0
chaneut_cha400_neut200,DeepSVDD_C0_d55,2a,0.6,0.08,0.02,0.0
chaneut_cha400_neut200,DeepSVDD_C0_d89,2a,0.61,0.09,0.02,0.01
chaneut_cha400_neut200,DeepSVDD_C0_d144,2a,0.59,0.08,0.01,0.0
chaneut_cha400_neut200,DeepSVDD_C0_d233,2a,0.6,0.09,0.01,0.01
chaneut_cha400_neut200,DeepSVDD_C0_d377,2a,0.61,0.08,0.03,0.0
chaneut_cha400_neut200,DeepSVDD_C1_d5,2a,0.62,0.09,0.03,0.01
chaneut_cha400_neut200,DeepSVDD_C1_d8,2a,0.61,0.07,0.02,0.0
chaneut_cha400_neut200,DeepSVDD_C1_d13,2a,0.61,0.08,0.01,0.01
chaneut_cha400_neut200,DeepSVDD_C1_d21,2a,0.6,0.07,0.01,0.01
chaneut_cha400_neut200,DeepSVDD_C1_d34,2a,0.61,0.08,0.03,0.0
chaneut_cha400_neut200,DeepSVDD_C1_d55,2a,0.6,0.08,0.02,0.0
chaneut_cha400_neut200,DeepSVDD_C1_d89,2a,0.61,0.09,0.02,0.01
chaneut_cha400_neut200,DeepSVDD_C1_d144,2a,0.59,0.08,0.01,0.0
chaneut_cha400_neut200,DeepSVDD_C1_d233,2a,0.6,0.09,0.01,0.01
chaneut_cha400_neut200,DeepSVDD_C1_d377,2a,0.61,0.08,0.03,0.0
chaneut_cha400_neut200,DeepSVDD_C2_d5,2a,0.62,0.09,0.03,0.01
chaneut_cha400_neut200,DeepSVDD_C2_d8,2a,0.61,0.07,0.02,0.0
chaneut_cha400_neut200,DeepSVDD_C2_d13,2a,0.61,0.08,0.01,0.01
chaneut_cha400_neut200,DeepSVDD_C2_d21,2a,0.6,0.07,0.01,0.01
chaneut_cha400_neut200,DeepSVDD_C2_d34,2a,0.61,0.08,0.03,0.0
chaneut_cha400_neut200,DeepSVDD_C2_d55,2a,0.6,0.08,0.02,0.0
chaneut_cha400_neut200,DeepSVDD_C2_d89,2a,0.61,0.09,0.02,0.01
chaneut_cha400_neut200,DeepSVDD_C2_d144,2a,0.59,0.08,0.01,0.0
chaneut_cha400_neut200,DeepSVDD_C2_d233,2a,0.6,0.09,0.01,0.01
chaneut_cha400_neut200,DeepSVDD_C2_d377,2a,0.61,0.08,0.03,0.0
chaneut_cha400_neut200,DeepSVDD_C3_d5,2a,0.62,0.09,0.03,0.01
chaneut_cha400_neut200,DeepSVDD_C3_d8,2a,0.61,0.07,0.02,0.0
chaneut_cha400_neut200,DeepSVDD_C3_d13,2a,0.61,0.08,0.01,0.01
chaneut_cha400_neut200,DeepSVDD_C3_d21,2a,0.6,0.07,0.01,0.01
chaneut_cha400_neut200,DeepSVDD_C3_d34,2a,0.61,0.08,0.03,0.0
chaneut_cha400_neut200,DeepSVDD_C3_d55,2a,0.6,0.08,0.02,0.0
chaneut_cha400_neut200,DeepSVDD_C3_d89,2a,0.61,0.09,0.02,0.01
chaneut_cha400_neut200,DeepSVDD_C3_d144,2a,0.59,0.08,0.01,0.0
chaneut_cha400_neut200,DeepSVDD_C3_d233,2a,0.6,0.09,0.01,0.01
chaneut_cha400_neut200,DeepSVDD_C3_d377,2a,0.61,0.08,0.03,0.0
chaneut_cha400_neut200,DeepSVDD_C4_d5,2a,0.62,0.09,0.03,0.01
chaneut_cha400_neut200,DeepSVDD_C4_d8,2a,0.61,0.07,0.02,0.0
chaneut_cha400_neut200,DeepSVDD_C4_d13,2a,0.61,0.08,0.01,0.01
chaneut_cha400_neut200,DeepSVDD_C4_d21,2a,0.6,0.07,0.01,0.01
chaneut_cha400_neut200,DeepSVDD_C4_d34,2a,0.61,0.08,0.03,0.0
chaneut_cha400_neut200,DeepSVDD_C4_d55,2a,0.6,0.08,0.02,0.0
chaneut_cha400_neut200,DeepSVDD_C4_d89,2a,0.61,0.09,0.02,0.01
chaneut_cha400_neut200,DeepSVDD_C4_d144,2a,0.59,0.08,0.01,0.0
chaneut_cha400_neut200,DeepSVDD_C4_d233,2a,0.6,0.09,0.01,0.01
chaneut_cha400_neut200,DeepSVDD_C4_d377,2a,0.61,0.08,0.03,0.0
chaneut_cha400_neut200,DeepSVDD_C10_d5,2a,0.62,0.09,0.03,0.01
chaneut_cha400_neut200,DeepSVDD_C10_d8,2a,0.61,0.07,0.02,0.0
chaneut_cha400_neut200,DeepSVDD_C10_d13,2a,0.61,0.08,0.01,0.01
chaneut_cha400_neut200,DeepSVDD_C10_d21,2a,0.6,0.07,0.01,0.01
chaneut_cha400_neut200,DeepSVDD_C10_d34,2a,0.61,0.08,0.03,0.0
chaneut_cha400_neut200,DeepSVDD_C10_d55,2a,0.6,0.08,0.02,0.0
chaneut_cha400_neut200,DeepSVDD_C10_d89,2a,0.61,0.09,0.02,0.01
chaneut_cha400_neut200,DeepSVDD_C10_d144,2a,0.59,0.08,0.01,0.0
chaneut_cha400_neut200,DeepSVDD_C10_d233,2a,0.6,0.09,0.01,0.01
chaneut_cha400_neut200,DeepSVDD_C10_d377,2a,0.61,0.08,0.03,0.0
chaneut_cha400_neut200,DeepSVDD_C25_d5,2a,0.62,0.09,0.03,0.01
chaneut_cha400_neut200,DeepSVDD_C25_d8,2a,0.61,0.07,0.02,0.0
chaneut_cha400_neut200,DeepSVDD_C25_d13,2a,0.61,0.08,0.01,0.01
chaneut_cha400_neut200,DeepSVDD_C25_d21,2a,0.6,0.07,0.01,0.01
chaneut_cha400_neut200,DeepSVDD_C25_d34,2a,0.61,0.08,0.03,0.0
chaneut_cha400_neut200,DeepSVDD_C25_d55,2a,0.6,0.08,0.02,0.0
chaneut_cha400_neut200,DeepSVDD_C25_d89,2a,0.61,0.09,0.02,0.01
chaneut_cha400_neut200,DeepSVDD_C25_d144,2a,0.59,0.08,0.01,0.0
chaneut_cha400_neut200,DeepSVDD_C25_d233,2a,0.6,0.09,0.01,0.01
chaneut_cha400_neut200,DeepSVDD_C25_d377,2a,0.61,0.08,0.03,0.0
chaneut_cha200_neut50,DeepSVDD_Reduced_d5,2a,0.49,0.02,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_Reduced_d8,2a,0.47,0.01,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_Reduced_d13,2a,0.48,0.01,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_Reduced_d21,2a,0.47,0.01,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_Reduced_d34,2a,0.47,0.02,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_Reduced_d55,2a,0.47,0.01,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_Reduced_d89,2a,0.48,0.02,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_Reduced_d144,2a,0.46,0.01,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_Reduced_d233,2a,0.47,0.02,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_Reduced_d377,2a,0.48,0.03,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C0_d5,2a,0.49,0.02,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C0_d8,2a,0.47,0.01,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C0_d13,2a,0.48,0.01,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C0_d21,2a,0.47,0.01,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C0_d34,2a,0.47,0.02,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C0_d55,2a,0.47,0.01,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C0_d89,2a,0.48,0.02,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C0_d144,2a,0.46,0.01,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C0_d233,2a,0.47,0.02,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C0_d377,2a,0.48,0.03,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C1_d5,2a,0.49,0.02,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C1_d8,2a,0.47,0.01,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C1_d13,2a,0.48,0.01,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C1_d21,2a,0.47,0.01,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C1_d34,2a,0.47,0.02,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C1_d55,2a,0.47,0.01,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C1_d89,2a,0.48,0.02,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C1_d144,2a,0.46,0.01,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C1_d233,2a,0.47,0.02,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C1_d377,2a,0.48,0.03,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C2_d5,2a,0.49,0.02,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C2_d8,2a,0.47,0.01,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C2_d13,2a,0.48,0.01,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C2_d21,2a,0.47,0.01,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C2_d34,2a,0.47,0.02,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C2_d55,2a,0.47,0.01,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C2_d89,2a,0.48,0.02,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C2_d144,2a,0.46,0.01,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C2_d233,2a,0.47,0.02,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C2_d377,2a,0.48,0.03,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C3_d5,2a,0.49,0.02,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C3_d8,2a,0.47,0.01,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C3_d13,2a,0.48,0.01,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C3_d21,2a,0.47,0.01,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C3_d34,2a,0.47,0.02,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C3_d55,2a,0.47,0.01,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C3_d89,2a,0.48,0.02,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C3_d144,2a,0.46,0.01,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C3_d233,2a,0.47,0.02,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C3_d377,2a,0.48,0.03,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C4_d5,2a,0.49,0.02,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C4_d8,2a,0.47,0.01,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C4_d13,2a,0.48,0.01,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C4_d21,2a,0.47,0.01,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C4_d34,2a,0.47,0.02,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C4_d55,2a,0.47,0.01,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C4_d89,2a,0.48,0.02,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C4_d144,2a,0.46,0.01,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C4_d233,2a,0.47,0.02,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C4_d377,2a,0.48,0.03,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C10_d5,2a,0.49,0.02,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C10_d8,2a,0.47,0.01,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C10_d13,2a,0.48,0.01,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C10_d21,2a,0.47,0.01,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C10_d34,2a,0.47,0.02,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C10_d55,2a,0.47,0.01,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C10_d89,2a,0.48,0.02,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C10_d144,2a,0.46,0.01,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C10_d233,2a,0.47,0.02,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C10_d377,2a,0.48,0.03,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C25_d5,2a,0.49,0.02,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C25_d8,2a,0.47,0.01,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C25_d13,2a,0.48,0.01,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C25_d21,2a,0.47,0.01,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C25_d34,2a,0.47,0.02,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C25_d55,2a,0.47,0.01,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C25_d89,2a,0.48,0.02,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C25_d144,2a,0.46,0.01,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C25_d233,2a,0.47,0.02,0.0,0.0
chaneut_cha200_neut50,DeepSVDD_C25_d377,2a,0.48,0.03,0.0,0.0
stlp_st1000,DeepSVDD_Reduced_d5,2b,0.99,0.74,0.1,0.01
stlp_st1000,DeepSVDD_Reduced_d8,2b,0.99,0.79,0.12,0.0
stlp_st1000,DeepSVDD_Reduced_d13,2b,0.99,0.74,0.08,0.01
stlp_st1000,DeepSVDD_Reduced_d21,2b,0.99,0.79,0.07,0.0
stlp_st1000,DeepSVDD_Reduced_d34,2b,0.99,0.81,0.09,0.0
stlp_st1000,DeepSVDD_Reduced_d55,2b,0.99,0.87,0.07,0.0
stlp_st1000,DeepSVDD_Reduced_d89,2b,1.0,0.9,0.06,0.0
stlp_st1000,DeepSVDD_Reduced_d144,2b,0.99,0.83,0.05,0.0
stlp_st1000,DeepSVDD_Reduced_d233,2b,0.99,0.85,0.08,0.0
stlp_st1000,DeepSVDD_Reduced_d377,2b,1.0,0.88,0.04,0.0
stlp_st1000,DeepSVDD_C0_d5,2b,0.99,0.74,0.1,0.01
stlp_st1000,DeepSVDD_C0_d8,2b,0.99,0.79,0.12,0.0
stlp_st1000,DeepSVDD_C0_d13,2b,0.99,0.74,0.08,0.01
stlp_st1000,DeepSVDD_C0_d21,2b,0.99,0.79,0.07,0.0
stlp_st1000,DeepSVDD_C0_d34,2b,0.99,0.81,0.09,0.0
stlp_st1000,DeepSVDD_C0_d55,2b,0.99,0.87,0.07,0.0
stlp_st1000,DeepSVDD_C0_d89,2b,1.0,0.9,0.06,0.0
stlp_st1000,DeepSVDD_C0_d144,2b,0.99,0.83,0.05,0.0
stlp_st1000,DeepSVDD_C0_d233,2b,0.99,0.85,0.08,0.0
stlp_st1000,DeepSVDD_C0_d377,2b,1.0,0.88,0.04,0.0
stlp_st1000,DeepSVDD_C1_d5,2b,0.99,0.74,0.1,0.01
stlp_st1000,DeepSVDD_C1_d8,2b,0.99,0.79,0.12,0.0
stlp_st1000,DeepSVDD_C1_d13,2b,0.99,0.74,0.08,0.01
stlp_st1000,DeepSVDD_C1_d21,2b,0.99,0.79,0.07,0.0
stlp_st1000,DeepSVDD_C1_d34,2b,0.99,0.81,0.09,0.0
stlp_st1000,DeepSVDD_C1_d55,2b,0.99,0.87,0.07,0.0
stlp_st1000,DeepSVDD_C1_d89,2b,1.0,0.9,0.06,0.0
stlp_st1000,DeepSVDD_C1_d144,2b,0.99,0.83,0.05,0.0
stlp_st1000,DeepSVDD_C1_d233,2b,0.99,0.85,0.08,0.0
stlp_st1000,DeepSVDD_C1_d377,2b,1.0,0.88,0.04,0.0
stlp_st1000,DeepSVDD_C2_d5,2b,0.99,0.74,0.1,0.01
stlp_st1000,DeepSVDD_C2_d8,2b,0.99,0.79,0.12,0.0
stlp_st1000,DeepSVDD_C2_d13,2b,0.99,0.74,0.08,0.01
stlp_st1000,DeepSVDD_C2_d21,2b,0.99,0.79,0.07,0.0
stlp_st1000,DeepSVDD_C2_d34,2b,0.99,0.81,0.09,0.0
stlp_st1000,DeepSVDD_C2_d55,2b,0.99,0.87,0.07,0.0
stlp_st1000,DeepSVDD_C2_d89,2b,1.0,0.9,0.06,0.0
stlp_st1000,DeepSVDD_C2_d144,2b,0.99,0.83,0.05,0.0
stlp_st1000,DeepSVDD_C2_d233,2b,0.99,0.85,0.08,0.0
stlp_st1000,DeepSVDD_C2_d377,2b,1.0,0.88,0.04,0.0
stlp_st1000,DeepSVDD_C3_d5,2b,0.99,0.74,0.1,0.01
stlp_st1000,DeepSVDD_C3_d8,2b,0.99,0.79,0.12,0.0
stlp_st1000,DeepSVDD_C3_d13,2b,0.99,0.74,0.08,0.01
stlp_st1000,DeepSVDD_C3_d21,2b,0.99,0.79,0.07,0.0
stlp_st1000,DeepSVDD_C3_d34,2b,0.99,0.81,0.09,0.0
stlp_st1000,DeepSVDD_C3_d55,2b,0.99,0.87,0.07,0.0
stlp_st1000,DeepSVDD_C3_d89,2b,1.0,0.9,0.06,0.0
stlp_st1000,DeepSVDD_C3_d144,2b,0.99,0.83,0.05,0.0
stlp_st1000,DeepSVDD_C3_d233,2b,0.99,0.85,0.08,0.0
stlp_st1000,DeepSVDD_C3_d377,2b,1.0,0.88,0.04,0.0
stlp_st1000,DeepSVDD_C4_d5,2b,0.99,0.74,0.1,0.01
stlp_st1000,DeepSVDD_C4_d8,2b,0.99,0.79,0.12,0.0
stlp_st1000,DeepSVDD_C4_d13,2b,0.99,0.74,0.08,0.01
stlp_st1000,DeepSVDD_C4_d21,2b,0.99,0.79,0.07,0.0
stlp_st1000,DeepSVDD_C4_d34,2b,0.99,0.81,0.09,0.0
