Model,MinTotalImprovement,MedianTotalImprovement,MaxTotalImprovement
VAE-dynamic-beta1-z5_Radius,0.0,1.0,25.0
VAE-static-beta1-z8_Radius,0.09999999999999999,1.0,16.0
VAE-static-beta1-z21_Radius,0.0,1.0,23.0
VAE-dynamic-beta0.001-z21_RL,0.0,1.0,13.0
VAE-dynamic-beta0.1-z8_RL,0.0,1.0,19.0
VAE-dynamic-beta0.1-z34_RL,0.09999999999999999,1.0,14.000000000000002
VAE-static-beta0.999-z5_Radius,0.09999999999999999,1.0,25.0
DAGMM_10_1e-06_1000_0.001_0.01_100_10_4,0.03215434083601286,0.9997379454926623,10.208486705929815
LS_VAE_4_0.001_1000,0.0,0.991407799074686,34.52622948019337
DAGMM_10_1e-06_1000_0.001_0.001_50_15_8,0.0,0.9908975688443369,9.3851752537828
DAGMM_20_1e-06_500_0.01_0.001_50_10_4,0.0,0.9879454926624738,6.694111819066979
DAGMM_10_1e-06_500_0.01_0.01_50_10_8,0.06430868167202572,0.9876543209876544,8.752657689581858
LS_GMM_20_0.001_1000,0.0,0.9860900702382592,19.75538511470593
SimpleAE,0.2033660763254285,0.9803060746521977,39.6
DAGMM_10_1e-06_1000_0.001_0.01_100_15_8,0.06430868167202572,0.9802967647774263,9.760254578336848
LS_IF_20_0.001_10000,0.0,0.979375504090333,12.663479473758107
LS_OR_30_1.0_10000,0.027777777777777783,0.9781890284203567,47.97931430760391
DAGMM_10_1e-06_1000_0.01_0.01_100_15_8,0.06430868167202572,0.9778642666018,9.659402349628431
ALAD_ld40_lr1e-5_bs500_epoch2000_enc512_L_2,0.22556390977443608,0.973614471713331,23.383611485967105
DAGMM_10_1e-06_1000_0.01_0.01_100_10_8,0.06430868167202572,0.9729992702505472,9.043083174188101
DAGMM_10_1e-06_1000_0.001_0.01_100_10_8,0.06430868167202572,0.9729992702505472,9.076700583757574
LS_KMeans_13_0.001_1000,0.0,0.9722222222222222,13.48624127915681
LS_VAE_30_1e-05_10000,0.0,0.9715796430931923,37.36526536957005
DAGMM_10_1e-06_500_0.001_0.01_50_10_8,0.06430868167202572,0.9670781893004116,9.000708717221828
ALAD_ld30_lr1e-5_bs5000_epoch2000_enc512_L_2,0.0,0.9652300997606972,20.259305444047758
DAGMM_10_1e-06_1000_0.001_0.001_100_15_8,0.06430868167202572,0.9643968199101279,4.97537661628193
DAGMM_10_1e-06_500_0.001_0.001_100_15_4,0.03215434083601286,0.9632446134347276,5.272713524009421
DAGMM_10_1e-06_1000_0.01_0.01_100_15_4,0.06430868167202572,0.9614168247944339,11.091424521615876
DAGMM_10_1e-06_1000_0.001_0.01_100_15_4,0.06430868167202572,0.9614168247944339,11.481218993621544
ALAD_ld20_lr1e-5_bs100_epoch2000_enc512_L_2,0.03215434083601286,0.9609402004839268,28.29299123691088
LS_VAE_20_1e-05_1000,0.0,0.9609402004839268,55.48077415828223
LS_KMeans_13_0.001_10000,0.0,0.9607843137254903,20.29823037997425
DAGMM_20_1e-06_500_0.01_0.001_100_10_4,0.0,0.9593023255813954,6.699578073486957
ALAD_ld40_lr1e-5_bs500_epoch2000_enc512_L_sc,0.10168095370316332,0.9583608724388633,28.981645057939335
ALAD_ld10_lr1e-5_bs20000_epoch2000_enc512_L_2,0.0,0.9562364497744129,14.672
DAGMM_10_1e-06_500_0.001_0.01_50_15_8,0.06430868167202572,0.9550917141049967,11.1268603827073
DAGMM_10_1e-06_1000_0.001_0.001_50_10_4,0.0,0.9539748953974895,8.906339781651026
DAGMM_20_1e-06_500_0.01_0.001_100_15_8,0.0,0.9526143790849673,10.515226968013792
DAGMM_10_1e-06_500_0.01_0.01_50_15_8,0.06430868167202572,0.9511067866699099,10.772501771793054
VAE-static-beta0.8-z21_Radius,0.09999999999999999,0.9486832980505139,19.0
VAE-static-beta1-z5_Radius,0.0,0.9486832980505139,19.0
VAE-dynamic-beta0.1-z13_RL,0.0,0.9486832980505139,12.016655108639842
VAE-static-beta0.999-z21_Radius,0.09999999999999999,0.9486832980505139,21.0
DAGMM_10_1e-06_1000_0.01_0.001_50_10_4,0.0,0.9474662947466296,8.906339781651026
ALAD_ld40_lr1e-5_bs100_epoch2000_enc512_L_2,0.11111111111111113,0.9459615163037216,28.915770877623736
ALAD_ld30_lr1e-5_bs500_epoch2000_enc512_L_1,0.0,0.9431480210478151,33.43713507201246
ALAD_ld10_lr1e-5_bs1000_epoch2000_enc512_L_1,0.0,0.93628460306566,28.525307049760002
ALAD_ld40_lr1e-5_bs10000_epoch2000_enc512_F_sc,0.027777777777777783,0.9332872450743174,21.80181411318563
DAGMM_20_1e-06_500_0.001_0.001_50_10_4,0.0,0.9253139458030404,6.667976290121453
ALAD_ld30_lr1e-5_bs500_epoch2000_enc512_L_2,0.0,0.9253139458030404,24.24967117063255
ALAD_ld10_lr1e-5_bs20000_epoch2000_enc512_L_sc,0.0,0.9252217997465143,37.7129682306794
DAGMM_10_1e-06_500_0.001_0.01_50_15_4,0.06430868167202572,0.92434930673802,12.012756909992913
DAGMM_10_1e-06_500_0.01_0.01_50_15_4,0.06430868167202572,0.9219168085623937,12.048192771084334
DAGMM_20_1e-06_500_0.01_0.001_100_10_8,0.0,0.9166666666666665,12.77533039647577
ALAD_ld20_lr1e-5_bs1000_epoch2000_enc512_L_sc,0.0,0.9158518110453103,32.769410426086175
ALAD_ld10_lr1e-5_bs1000_epoch2000_enc512_L_2,0.0,0.9156976744186046,20.89988213388907
LS_VAE_13_0.001_10000,0.0,0.9156976744186046,38.80698997283955
LS_KMeans_20_1e-05_1000,0.0,0.9156976744186046,20.184144445773047
ALAD_ld20_lr1e-5_bs5000_epoch2000_enc512_L_1,0.0,0.9130973695083322,25.675958918465728
DAGMM_10_1e-06_1000_0.01_0.001_100_15_8,0.06430868167202572,0.912863070539419,4.97537661628193
ALAD_ld30_lr1e-5_bs1000_epoch2000_enc512_L_1,0.027777777777777783,0.9120951751487112,31.550738090247627
LS_OR_30_0.1_10000,0.0,0.9103429279713535,41.94598735874354
ALAD_ld20_lr1e-5_bs100_epoch2000_enc512_L_sc,0.03215434083601286,0.9088309311370396,29.87992933497021
ALAD_ld10_lr1e-5_bs500_epoch2000_enc512_L_2,0.16666666666666666,0.9084302325581396,21.485796279530586
LS_VAE_4_1e-05_10000,0.0,0.9082892416225747,28.501392186672586
LS_IF_20_0.1_10000,0.0,0.9048340448973972,13.682718095010335
ALAD_ld30_lr1e-5_bs1000_epoch2000_enc512_L_2,0.027777777777777783,0.9020796033604186,23.166751504626166
VAE-dynamic-beta0.999-z8_Radius,0.0,0.8999999999999999,25.0
VAE-dynamic-beta1e-06-z8_RL,0.0,0.8999999999999999,13.597793938724031
VAE-dynamic-beta1e-06-z21_RL,0.0,0.8999999999999999,15.0
VAE-static-beta0.001-z13_Radius,0.0,0.8999999999999999,13.0
VAE-static-beta0.999-z8_Radius,0.09999999999999999,0.8999999999999999,20.0
ALAD_ld30_lr1e-5_bs100_epoch2000_enc512_L_sc,0.13888888888888887,0.8993251618234401,34.56597898014792
LS_VAE_13_0.001_1000,0.0,0.8965707202864618,24.650450105343804
DAGMM_10_1e-06_5000_0.001_0.01_100_15_4,0.0,0.894222849747029,7.814594905190576
ALAD_ld20_lr1e-5_bs20000_epoch2000_enc512_L_1,0.0,0.8938162787494837,13.99291531034773
DAGMM_10_1e-06_5000_0.01_0.01_100_15_4,0.0,0.893046240734204,7.814594905190576
DAGMM_20_1e-06_1000_0.01_0.001_100_10_4,0.0,0.8922670191672174,6.669684494627696
LS_IF_13_1.0_1000,0.06430868167202572,0.8922670191672174,40.27963991572496
LS_VAE_20_1e-05_10000,0.03215434083601286,0.8906556054845028,42.10211646538324
LS_Average_30_1e-05_1000,0.0,0.889956531686113,45.70005746025666
ALAD_ld30_lr1e-5_bs5000_epoch2000_enc512_L_sc,0.0,0.888351192533702,15.765019388121146
ALAD_ld30_lr1e-5_bs500_epoch2000_enc512_L_sc,0.0,0.8869301749070375,36.389496062520585
ALAD_ld10_lr1e-5_bs1000_epoch2000_enc512_L_sc,0.0,0.8869301749070375,39.76405066323322
ALAD_ld20_lr1e-5_bs500_epoch2000_enc512_L_2,0.0,0.8866279069767442,23.28352846064017
LS_IF_13_0.001_10000,0.0,0.8856576338400529,13.619514528279325
DAGMM_20_1e-06_1000_0.001_0.001_100_10_4,0.0,0.8856576338400529,6.653969013170256
DAGMM_10_1e-06_1000_0.01_0.001_100_10_4,0.03215434083601286,0.8796680497925311,6.936392174501156
DAGMM_10_1e-06_1000_0.001_0.001_100_10_4,0.03215434083601286,0.8796680497925311,6.992421190450277
LS_Product_30_1e-05_1000,0.0,0.8790482485128882,45.70005746025666
ALAD_ld20_lr1e-5_bs10000_epoch2000_enc512_F_sc,0.027777777777777783,0.8750857927247769,21.448999999999998
LS_Average_20_1e-05_10000,0.0,0.8745247148288972,34.74430185788163
LS_KMeans_30_1e-05_1000,0.0,0.8727979867307252,15.42337848687245
KDE_VAE_b=1e-3_D=9,0.0,0.8720930232558141,3.4220532319391634
ALAD_ld20_lr1e-5_bs500_epoch2000_enc512_L_sc,0.027777777777777783,0.8676490841481889,37.76387100637782
LS_Average_30_1e-05_10000,0.0,0.8647674811395112,18.157441103236927
LS_AND_30_1e-05_1000,0.0,0.8635174218427212,45.96820532465045
DAGMM_10_1e-06_1000_0.001_0.001_100_15_4,0.03215434083601286,0.8630705394190871,4.776993901709912
DAGMM_10_1e-06_1000_0.01_0.001_100_15_4,0.03215434083601286,0.8630705394190871,4.81577014400164
DAGMM_20_1e-06_500_0.001_0.01_50_15_4,0.0,0.8630026500748934,6.7422831861430454
DAGMM_10_1e-06_5000_0.001_0.001_50_15_8,0.0,0.861850443599493,7.010151312009194
DAGMM_10_1e-06_5000_0.001_0.001_50_10_4,0.0,0.861850443599493,6.703696609844857
LS_IF_30_1.0_1000,0.06430868167202572,0.8600650860065086,20.26431718061674
LS_OR_13_1e-05_10000,0.0,0.8592200925313944,48.40068952307987
DAGMM_10_1e-07_5000_0.001_0.001_100_10_4,0.0,0.8584991992679021,5.803485922237118
DAGMM_10_1e-07_500_0.001_0.001_100_15_8,0.0,0.8583938241732919,7.948668837387474
DAGMM_10_1e-06_5000_0.01_0.001_50_10_4,0.0,0.8572416176978914,6.703696609844857
DAGMM_10_1e-07_5000_0.01_0.001_100_10_4,0.0,0.8567833447723633,5.803485922237118
ALAD_ld10_lr1e-5_bs20000_epoch2000_enc512_L_1,0.0,0.8556394417753374,24.948348654070728
DAGMM_10_1e-06_5000_0.001_0.001_50_10_8,0.0,0.8549372047470907,6.531315839877418
DAGMM_10_1e-07_500_0.01_0.001_100_15_8,0.0,0.8514805853208895,7.948668837387474
DAGMM_10_1e-06_5000_0.01_0.001_50_15_8,0.0,0.8503283788454891,7.010151312009194
ALAD_ld10_lr1e-5_bs10000_epoch2000_enc512_L_2,0.0,0.8499949328785141,15.75306195657744
ALAD_ld30_lr1e-5_bs10000_epoch2000_enc512_L_sc,0.0,0.8480239658946883,31.68248645087882
ALAD_ld30_lr1e-5_bs5000_epoch2000_enc512_L_1,0.0,0.8442363310838726,17.973727814693973
LS_OR_4_1e-05_10000,0.0,0.8442363310838726,41.6395326565792
LS_VAE_4_0.001_10000,0.03215434083601286,0.8430232558139534,21.74715156898584
DAGMM_10_1e-06_500_0.01_0.001_50_15_4,0.06430868167202572,0.8430232558139534,4.916895850771255
LS_OR_20_1e-05_1000,0.0,0.8411214953271027,56.00860935071147
LS_OR_4_0.001_1000,0.0,0.8407687028140012,39.98565108214756
DAGMM_10_1e-06_500_0.001_0.001_50_15_4,0.06430868167202572,0.8381742738589211,4.888368835516988
ALAD_ld30_lr1e-5_bs20000_epoch2000_enc512_L_2,0.0,0.837742504409171,10.91
ALAD_ld40_lr1e-5_bs5000_epoch2000_enc512_L_sc,0.0,0.8373502272414266,19.13872328795204
DAGMM_20_1e-06_500_0.001_0.001_100_10_4,0.0,0.8367793724154707,6.77726791387222
DAGMM_10_1e-06_500_0.01_0.001_100_15_8,0.0,0.8357558139534882,5.803171948410328
DAGMM_10_1e-06_500_0.001_0.001_100_15_8,0.0,0.8357558139534882,5.692434700953927
LS_OR_30_1e-05_10000,0.0,0.8354914987051006,48.49645661750622
LS_VAE_13_1e-05_10000,0.0,0.8354914987051006,49.69850190464802
ALAD_ld30_lr1e-5_bs20000_epoch2000_enc512_L_1,0.0,0.8330452817144832,19.93292810731503
DAGMM_10_1e-06_5000_0.01_0.001_50_10_8,0.0,0.8307408687636825,6.531315839877418
DAGMM_20_1e-06_500_0.001_0.001_100_10_8,0.0,0.8261731658955718,12.77533039647577
DAGMM_20_1e-06_500_0.001_0.001_100_15_8,0.0,0.8261731658955718,10.515226968013792
LS_IF_13_0.001_1000,0.0,0.8226754234358797,19.249185979697366
DAGMM_10_1e-07_500_0.001_0.001_100_10_8,0.0,0.8226754234358797,7.488986784140969
DAGMM_10_1e-07_500_0.01_0.001_100_10_8,0.0,0.8203710104850789,7.488986784140969
DAGMM_10_1e-07_5000_0.001_0.01_100_10_4,0.0,0.8156028368794327,5.784332503351847
DAGMM_10_1e-07_5000_0.01_0.01_100_10_4,0.0,0.8144589338824068,5.784332503351847
LS_OR_20_1e-05_10000,0.03215434083601286,0.8100011522064754,46.88756943114346
DAGMM_20_1e-06_500_0.01_0.01_50_15_4,0.0,0.8095935142438915,6.743820570198664
ALAD_ld10_lr1e-5_bs10000_epoch2000_enc512_L_1,0.0,0.804735758407687,24.526155043866215
DAGMM_10_1e-06_500_0.001_0.01_100_15_4,0.03215434083601286,0.8032890575585072,7.9636494081071385
DAGMM_10_1e-06_500_0.01_0.01_100_10_4,0.0,0.8027243979567015,9.928084590287147
VAE-static-beta0.999-z34_Radius,0.0,0.7999999999999999,19.0
VAE-static-beta0.001-z21_RL,0.0,0.7999999999999999,5.0
VAE-dynamic-beta0.999-z5_Radius,0.0,0.7999999999999999,27.0
VAE-dynamic-beta1e-06-z5_RL,0.0,0.7999999999999999,17.0
VAE-static-beta0.1-z21_Radius,0.09999999999999999,0.7999999999999999,19.0
VAE-dynamic-beta0.1-z21_RL,0.0,0.7999999999999999,9.0
VAE-static-beta0.8-z5_Radius,0.0,0.7999999999999999,11.0
VAE-static-beta0.001-z21_Radius,0.0,0.7999999999999999,13.281566172707194
DAGMM_20_1e-06_500_0.01_0.001_100_15_4,0.0,0.7997356245869134,8.868032943880483
ALAD_ld40_lr1e-5_bs5000_epoch2000_enc512_L_2,0.0,0.7994186046511627,18.920073111152867
ALAD_ld20_lr1e-5_bs1000_epoch2000_enc512_L_2,0.0,0.7994186046511627,19.06868690319605
ALAD_ld40_lr1e-5_bs10000_epoch2000_enc512_L_sc,0.0,0.7974108249552403,18.233374899642985
DAGMM_10_1e-06_5000_0.001_0.001_50_15_4,0.0,0.7973268809770709,6.895230798697567
LS_KMeans_30_0.001_10000,0.0,0.7973003889270189,12.25978374130951
DAGMM_10_1e-06_500_0.001_0.01_100_10_4,0.0,0.7954269034298224,9.712850822500469
ALAD_ld40_lr1e-5_bs10000_epoch2000_enc512_L_1,0.0,0.7942270395664139,23.043678789224643
ALAD_ld20_lr1e-5_bs5000_epoch2000_enc512_L_sc,0.0,0.7931262392597488,32.493936581130036
ALAD_ld40_lr1e-5_bs10000_epoch2000_enc512_L_2,0.0,0.7921511627906976,20.398
DAGMM_10_1e-06_5000_0.01_0.001_50_15_4,0.0,0.7904136421246688,6.895230798697567
DAGMM_10_1e-06_500_0.01_0.01_100_15_4,0.03215434083601286,0.7881294089029434,8.043935019900582
LS_OR_13_1.0_1000,0.06430868167202572,0.7869570226984676,51.63761731469067
ALAD_ld30_lr1e-5_bs10000_epoch2000_enc512_L_1,0.0,0.7848837209302325,31.81722909243345
LS_IF_13_1.0_10000,0.06430868167202572,0.7846526097476667,24.94832681368613
DAGMM_20_1e-06_500_0.001_0.001_100_15_4,0.0,0.781285746968657,8.84887952499521
LS_IF_13_0.1_1000,0.03215434083601286,0.7808092988070073,11.98364705425368
DAGMM_10_1e-07_1000_0.001_0.001_100_15_4,0.0,0.7800437838460652,6.876077379812298
DAGMM_10_1e-07_500_0.01_0.001_100_10_4,0.0,0.7789151664901752,7.546447040796783
DAGMM_10_1e-07_1000_0.01_0.001_100_15_4,0.0,0.7777393708952643,6.876077379812298
DAGMM_10_1e-07_500_0.001_0.001_100_10_4,0.0,0.7777385574773502,7.546447040796783
LS_IF_4_0.001_1000,0.0,0.7776162790697674,22.68495584291351
LS_IF_30_0.1_1000,0.0,0.7698664095854565,14.564182411593853
DAGMM_10_1e-06_5000_0.001_0.001_100_15_8,0.0,0.7685217190920612,8.082742769584371
LS_Product_20_1e-05_1000,0.03215434083601286,0.7684891888169673,45.94905190576518
DAGMM_10_1e-06_5000_0.01_0.001_100_15_8,0.0,0.7673695126166609,8.082742769584371
LS_Product_30_1.0_10000,0.0,0.7673695126166609,27.39105925761432
LS_Average_20_1e-05_1000,0.03215434083601286,0.7671119680484781,45.94905190576518
LS_AND_4_1e-05_1000,0.0,0.7666886979510904,15.683025571821455
LS_Product_30_1e-05_10000,0.0,0.7616084802396589,18.157441103236927
DAGMM_10_1e-06_500_0.001_0.01_100_15_8,0.03215434083601286,0.7590132827324477,8.295041082318374
DAGMM_10_1e-07_1000_0.001_0.001_100_10_4,0.0,0.7581518608134576,6.646236353189043
DAGMM_10_1e-07_1000_0.01_0.001_100_10_4,0.0,0.755847447862657,6.646236353189043
DAGMM_10_1e-06_500_0.01_0.01_100_10_8,0.0,0.7540744344441741,8.411198988742932
LS_Average_4_1e-05_1000,0.0,0.7534699272967613,21.936762269178868
LS_KMeans_30_1e-05_10000,0.0,0.7534699272967613,13.134384448506175
LS_Product_4_1e-05_1000,0.0,0.7534699272967613,21.935054064672624
DAGMM_10_1e-06_500_0.01_0.01_100_15_8,0.03215434083601286,0.7526881720430108,8.711842981841786
ALAD_ld20_lr1e-5_bs10000_epoch2000_enc512_L_sc,0.0,0.7519625395950971,24.984280025151957
LS_IF_30_1e-05_10000,0.0,0.7500864154856549,14.222510718983278
DAGMM_10_1e-06_500_0.001_0.01_100_10_8,0.0,0.7492094380929213,8.108846791137834
LS_AND_20_1e-05_1000,0.0,0.7485465116279069,45.62344378471557
LS_KMeans_30_0.001_1000,0.0,0.7469686570578815,15.099158736104023
LS_AND_20_0.1_10000,0.0,0.7468605419695968,21.470982570388813
LS_AE_30_1e-05_1000,0.0,0.7452528025623426,15.724022479971305
DAGMM_10_1e-06_5000_0.001_0.001_100_10_8,0.0,0.744325383108653,7.757134648534763
LS_IF_20_0.001_1000,0.0,0.7402511566424321,27.57212893527613
LS_OR_30_1.0_1000,0.0,0.7401208740120874,42.214135223137326
ALAD_ld20_lr1e-5_bs10000_epoch2000_enc512_L_1,0.0,0.7383893845801875,16.830853070635087
LS_IF_13_0.1_10000,0.027777777777777783,0.736813111141716,13.44728311307146
ALAD_ld40_lr1e-5_bs20000_epoch2000_enc512_F_sc,0.027777777777777783,0.7348031077569677,19.264
KDE_VAE_b=1e-5_D=10,0.0,0.7342657342657342,6.4638783269961975
ALAD_ld40_lr1e-5_bs5000_epoch2000_enc512_L_1,0.0,0.7340116279069767,24.62496631433961
LS_OR_30_1e-05_1000,0.0,0.7338137725920842,49.320053629572875
DAGMM_10_1e-06_1000_0.01_0.001_50_15_4,0.0,0.7320261437908496,9.136180808274275
LS_AE_20_0.001_10000,0.0,0.72992700729927,13.397046215444899
LS_OR_13_1e-05_1000,0.06430868167202572,0.7275390625,53.352351343502846
LS_IF_13_1e-05_10000,0.0,0.7258900795022467,20.589925301666348
LS_AE_4_0.1_1000,0.0,0.7219917012448132,17.860986317281903
DAGMM_20_1e-06_1000_0.001_0.01_50_15_4,0.0,0.7189768406498445,6.593498573649237
LS_VAE_13_1e-05_1000,0.06430868167202572,0.7147375079063881,45.98998992159341
LS_IF_30_0.001_10000,0.0,0.7132158082728425,13.793751387916162
DAGMM_10_1e-06_1000_0.001_0.001_50_15_4,0.0,0.7122268712226872,9.136180808274275
LS_AE_20_0.001_1000,0.0,0.7109113953220417,26.624075434310996
KDE_VAE_b=1e-3_D=10,0.0,0.7092198581560284,6.273764258555133
LS_IF_20_1.0_10000,0.0,0.708606982371241,29.036583030070872
LS_IF_30_1e-05_1000,0.0,0.708606982371241,14.516302687296914
LS_OR_4_0.001_10000,0.0,0.7067137809187279,33.23118176594522
LS_AND_4_0.001_1000,0.0,0.7067137809187279,35.07114671768504
DAGMM_10_1e-07_500_0.01_0.001_100_15_4,0.0,0.7039981564696393,7.757134648534763
DAGMM_10_1e-07_500_0.001_0.001_100_15_4,0.0,0.7016937435188386,7.757134648534763
DAGMM_10_1e-06_5000_0.01_0.001_100_10_8,0.0,0.7001093920925144,7.757134648534763
VAE-static-beta0.8-z8_Radius,0.09999999999999999,0.7000000000000001,17.0
VAE-static-beta0.1-z5_Radius,0.0,0.7000000000000001,14.000000000000002
VAE-dynamic-beta0.001-z34_RL,0.0,0.7000000000000001,15.178932768808222
VAE-static-beta0.8-z34_Radius,0.09999999999999999,0.7000000000000001,14.000000000000002
LS_AND_13_0.1_10000,0.0,0.696064973690231,15.218393946123228
DAGMM_20_1e-06_1000_0.01_0.001_50_10_4,0.0,0.6928104575163399,6.608018311952307
LS_AND_13_1e-05_10000,0.0,0.6873760740251157,42.807891208580735
LS_Average_13_1e-05_10000,0.0,0.6873760740251157,43.76556215284429
LS_Product_13_1e-05_10000,0.0,0.6873760740251157,43.72725531507374
DAGMM_20_1e-07_500_0.001_0.01_100_10_8,0.0,0.6832584399124323,6.035804357531518
LS_IF_20_0.1_1000,0.0,0.6823171714886128,12.092537652486863
LS_AE_13_0.1_1000,0.027777777777777783,0.680766688697951,13.097171780533888
LS_GMM_13_0.001_10000,0.0,0.677851593289044,15.028783245930201
LS_AND_30_1e-05_10000,0.0,0.6748381765597025,18.157441103236927
ALAD_ld10_lr1e-5_bs10000_epoch2000_enc512_L_sc,0.0,0.6737588652482269,41.04560289846393
LS_GMM_30_0.001_1000,0.0,0.6720837350227241,19.840795340018108
LS_IF_20_1e-05_10000,0.0,0.6717363751584283,10.983764260009794
DAGMM_20_1e-06_1000_0.01_0.01_50_15_4,0.0,0.6717363751584283,6.597427444013597
DAGMM_20_1e-07_500_0.01_0.01_100_10_8,0.0,0.6717363751584283,6.056124379961752
DAGMM_20_1e-06_1000_0.001_0.001_50_10_4,0.0,0.6715686274509803,6.602722877982951
LS_IF_20_1e-05_1000,0.0,0.6675479180436219,24.977366290292274
LS_OR_13_1.0_10000,0.06430868167202572,0.6625187233552252,44.18693736832025
LS_AND_30_0.1_10000,0.0,0.6623198352779683,14.012401564715326
LS_KMeans_4_0.1_1000,0.03215434083601286,0.6616541353383457,9.07122359747089
LS_AND_13_1e-05_1000,0.0,0.6613372093023256,47.921854050948085
LS_AE_30_0.1_10000,0.0,0.6601307189542484,20.045779880767324
LS_OR_20_0.1_10000,0.03215434083601286,0.6596887481063214,44.01455659835281
DAGMM_20_1e-06_1000_0.001_0.01_100_10_4,0.0,0.6584967320261438,6.768589535539194
DAGMM_20_1e-07_500_0.001_0.01_100_15_4,0.0,0.6556054845028229,6.0083881227485785
LS_Product_20_1e-05_10000,0.0,0.6548844657973002,34.74430185788163
DAGMM_20_1e-06_5000_0.001_0.01_50_10_8,0.0,0.6543291473892927,6.293455353803704
DAGMM_20_1e-06_5000_0.01_0.01_50_10_8,0.0,0.6543291473892927,6.281469984641463
DAGMM_20_1e-07_1000_0.001_0.01_100_10_8,0.0,0.6543125142987873,6.389441629249578
LS_IF_4_1.0_1000,0.09646302250803859,0.654296875,34.935836046734345
ALAD_ld30_lr1e-5_bs10000_epoch2000_enc512_L_2,0.0,0.6541798650323646,22.305734442527456
LS_GMM_30_0.001_10000,0.0,0.6531686113017617,25.638441434208502
DAGMM_20_1e-07_500_0.001_0.01_100_10_4,0.0,0.6509966586012212,5.845898249598776
LS_GMM_4_0.1_1000,0.027777777777777783,0.648670981958408,17.352997510055545
LS_Product_4_1e-05_10000,0.0,0.6479220585936531,36.98525186745834
DAGMM_20_1e-07_1000_0.01_0.01_100_10_8,0.0,0.6474490963166324,6.392472412256123
DAGMM_20_1e-07_500_0.01_0.01_100_15_4,0.0,0.6463878326996197,6.0083881227485785
LS_OR_4_1.0_1000,0.15037593984962408,0.64453125,35.83604673434208
LS_OR_20_1.0_10000,0.0,0.638322387371817,51.23539551809998
DAGMM_20_1e-07_500_0.01_0.01_100_10_4,0.0,0.6371701808964166,5.86380742191017
LS_AE_20_1e-05_1000,0.0,0.634500991407799,24.37266189508208
DAGMM_20_1e-06_1000_0.01_0.001_50_15_4,0.0,0.634294211850835,6.552843306400642
VAE-static-beta0.8-z13_Radius,0.09999999999999999,0.6324555320336759,17.0
DAGMM_20_1e-07_500_0.001_0.01_100_15_8,0.0,0.6268003226178133,5.941647734066723
LS_AND_30_1.0_10000,0.0,0.6256481161424128,25.363420508703303
DAGMM_20_1e-06_1000_0.01_0.01_100_10_4,0.0,0.6238810081256024,6.780546967082898
DAGMM_20_1e-06_500_0.01_0.01_100_15_4,0.0,0.6212822207534698,11.33393689892554
LS_GMM_13_0.001_1000,0.0,0.6209150326797386,18.18042055994944
LS_KMeans_20_0.1_10000,0.06430868167202572,0.6183721250516457,14.71481606479919
DAGMM_20_1e-07_500_0.01_0.01_100_15_8,0.0,0.6152782578638092,5.939427068208605
LS_AND_4_1e-05_10000,0.0,0.6141078838174273,37.847155717295536
LS_Average_4_1e-05_10000,0.0,0.6141078838174273,36.96609844857307
LS_OR_20_0.1_1000,0.0844499493300304,0.6124852767962309,17.391304347826082
LS_Product_20_0.1_1000,0.0,0.6124852767962309,22.047795562084694
LS_GMM_30_1e-05_10000,0.0,0.60791015625,13.288122854068087
DAGMM_20_1e-06_500_0.001_0.01_100_15_4,0.0,0.6072128125360063,11.110162108607643
DAGMM_20_1e-06_1000_0.001_0.001_50_15_4,0.0,0.6072128125360063,6.55591807451188
LS_AND_30_0.1_1000,0.0,0.6035882670860809,23.75600006832818
ALAD_ld20_lr1e-5_bs10000_epoch2000_enc512_L_2,0.0,0.6031976744186047,22.09733349276576
LS_AND_20_0.1_1000,0.0,0.6007067137809188,16.49249932628679
VAE-static-beta0.001-z8_Radius,0.0,0.6,10.0
VAE-dynamic-beta0.001-z13_RL,0.0,0.6,14.000000000000002
VAE-dynamic-beta0.001-z5_RL,0.0,0.6,18.0
VAE-static-beta0.1-z13_Radius,0.0,0.6,15.0
LS_GMM_20_1e-05_10000,0.0,0.5978614597861459,11.62612526335951
LS_Product_30_0.1_1000,0.0,0.595953387075313,19.72802145182915
LS_AND_20_1e-05_10000,0.0,0.5935821512188403,30.932771499712697
LS_Product_13_1.0_10000,0.0,0.5922341283558014,36.92284040245298
LS_AE_20_1e-05_10000,0.0,0.58837890625,11.413628444372144
LS_Average_20_0.1_1000,0.055555555555555566,0.5882352941176471,22.051211971097178
LS_AE_20_0.1_10000,0.0,0.5866013071895424,17.516543402101984
LS_Product_13_0.1_10000,0.0,0.5825643850709269,15.725963409887115
LS_Average_13_0.1_10000,0.0,0.5825643850709269,15.725963409887115
LS_AE_30_0.001_1000,0.0,0.5795598571263969,15.249329247288799
DAGMM_20_1e-06_1000_0.001_0.01_100_15_4,0.0,0.5784076506509966,6.611776361866043
LS_KMeans_20_1e-05_10000,0.0,0.575678281228481,15.24230880921064
DAGMM_20_1e-06_1000_0.001_0.01_100_15_8,0.0,0.5749510312247955,6.336755436360841
DAGMM_20_1e-06_5000_0.001_0.01_50_15_4,0.0,0.573798824749395,6.2752017743324755
LS_Product_20_0.1_10000,0.0,0.5736673530084648,21.56674966481517
LS_Product_13_1e-05_1000,0.03215434083601286,0.5729238396915024,47.80693353763647
