Signal,Model,Chan,AUC,1e-2,1e-3,1e-4
glgl1400_neutralino1100,KDE_PCA_D=2,1,0.3864546144433445,0.012106537530266344,0.0,0.0
glgl1400_neutralino1100,KDE_PCA_D=3,1,0.37019380858717577,0.014527845036319613,0.0024213075060532693,0.0024213075060532693
glgl1400_neutralino1100,KDE_PCA_D=4,1,0.3856012453988715,0.01937046004842615,0.0048426150121065395,0.0
glgl1400_neutralino1100,KDE_PCA_D=5,1,0.4112503540633817,0.01694915254237288,0.007263922518159807,0.0024213075060532693
glgl1400_neutralino1100,KDE_PCA_D=6,1,0.4586583388397301,0.029055690072639227,0.0048426150121065395,0.0024213075060532693
glgl1400_neutralino1100,KDE_PCA_D=7,1,0.5589013964282381,0.06295399515738499,0.029055690072639227,0.014527845036319613
glgl1400_neutralino1100,KDE_PCA_D=8,1,0.5429757215941703,0.06779661016949153,0.01937046004842615,0.0048426150121065395
glgl1400_neutralino1100,KDE_PCA_D=9,1,0.6330322654879699,0.1016949152542373,0.021791767554479417,0.007263922518159807
glgl1400_neutralino1100,KDE_PCA_D=10,1,0.6600211070377967,0.1234866828087167,0.031476997578692496,0.007263922518159807
glgl1400_neutralino1100,KDE_VAE_b=1e-5_D=2,1,0.5079982154979504,0.0,0.0,0.0
glgl1400_neutralino1100,KDE_VAE_b=1e-5_D=3,1,0.55187099184993,0.009685230024213077,0.0024213075060532693,0.0
glgl1400_neutralino1100,KDE_VAE_b=1e-5_D=4,1,0.5667331767052629,0.01694915254237288,0.0024213075060532693,0.0
glgl1400_neutralino1100,KDE_VAE_b=1e-5_D=5,1,0.5521265504472219,0.014527845036319613,0.0024213075060532693,0.0
glgl1400_neutralino1100,KDE_VAE_b=1e-5_D=6,1,0.5674435640489073,0.031476997578692496,0.009685230024213077,0.0024213075060532693
glgl1400_neutralino1100,KDE_VAE_b=1e-5_D=7,1,0.6514630023263631,0.06779661016949153,0.01694915254237288,0.0048426150121065395
glgl1400_neutralino1100,KDE_VAE_b=1e-5_D=8,1,0.610121058593562,0.01694915254237288,0.0048426150121065395,0.0
glgl1400_neutralino1100,KDE_VAE_b=1e-5_D=9,1,0.6141711141699273,0.014527845036319613,0.0048426150121065395,0.0048426150121065395
glgl1400_neutralino1100,KDE_VAE_b=1e-5_D=10,1,0.6902412219973446,0.06779661016949153,0.024213075060532687,0.007263922518159807
glgl1400_neutralino1100,KDE_VAE_b=1e-3_D=2,1,0.5277135270635538,0.009685230024213077,0.0024213075060532693,0.0024213075060532693
glgl1400_neutralino1100,KDE_VAE_b=1e-3_D=3,1,0.5144244800043765,0.0048426150121065395,0.0,0.0
glgl1400_neutralino1100,KDE_VAE_b=1e-3_D=4,1,0.5614924735110858,0.021791767554479417,0.0048426150121065395,0.0024213075060532693
glgl1400_neutralino1100,KDE_VAE_b=1e-3_D=5,1,0.5470761881101165,0.012106537530266344,0.0024213075060532693,0.0
glgl1400_neutralino1100,KDE_VAE_b=1e-3_D=6,1,0.5840916073019455,0.0387409200968523,0.012106537530266344,0.0
glgl1400_neutralino1100,KDE_VAE_b=1e-3_D=7,1,0.6196138002094653,0.029055690072639227,0.0024213075060532693,0.0
glgl1400_neutralino1100,KDE_VAE_b=1e-3_D=8,1,0.5965014016727841,0.03389830508474576,0.014527845036319613,0.0
glgl1400_neutralino1100,KDE_VAE_b=1e-3_D=9,1,0.6508405515544541,0.021791767554479417,0.007263922518159807,0.0024213075060532693
glgl1400_neutralino1100,KDE_VAE_b=1e-3_D=10,1,0.6774438511425991,0.021791767554479417,0.0024213075060532693,0.0024213075060532693
glgl1400_neutralino1100,KDE_VAE_b=1e-1_D=2,1,0.4969239719389653,0.0048426150121065395,0.0,0.0
glgl1400_neutralino1100,KDE_VAE_b=1e-1_D=3,1,0.5014553050506111,0.0,0.0,0.0
glgl1400_neutralino1100,KDE_VAE_b=1e-1_D=4,1,0.4796530257979678,0.009685230024213077,0.0,0.0
glgl1400_neutralino1100,KDE_VAE_b=1e-1_D=5,1,0.488116073109878,0.0024213075060532693,0.0,0.0
glgl1400_neutralino1100,KDE_VAE_b=1e-1_D=6,1,0.4886230082309988,0.009685230024213077,0.0,0.0
glgl1400_neutralino1100,KDE_VAE_b=1e-1_D=7,1,0.4818340336234185,0.012106537530266344,0.009685230024213077,0.0024213075060532693
glgl1400_neutralino1100,KDE_VAE_b=1e-1_D=8,1,0.4910567489284284,0.012106537530266344,0.0024213075060532693,0.0024213075060532693
glgl1400_neutralino1100,KDE_VAE_b=1e-1_D=9,1,0.5225942170288154,0.009685230024213077,0.0024213075060532693,0.0
glgl1400_neutralino1100,KDE_VAE_b=1e-1_D=10,1,0.5082622512711807,0.0024213075060532693,0.0,0.0
glgl1600_neutralino800,KDE_PCA_D=2,1,0.5171135119681991,0.008341056533827619,0.00185356811862836,0.0
glgl1600_neutralino800,KDE_PCA_D=3,1,0.5411788345398427,0.014828544949026875,0.003707136237256719,0.0
glgl1600_neutralino800,KDE_PCA_D=4,1,0.5773282583303921,0.021316033364226137,0.0027803521779425394,0.0
glgl1600_neutralino800,KDE_PCA_D=5,1,0.61325543911316,0.0278035217794254,0.0046339202965709,0.00185356811862836
glgl1600_neutralino800,KDE_PCA_D=6,1,0.7325582285765657,0.056533827618164965,0.008341056533827619,0.00185356811862836
glgl1600_neutralino800,KDE_PCA_D=7,1,0.8009538711426648,0.12696941612604262,0.03243744207599629,0.013901760889712695
glgl1600_neutralino800,KDE_PCA_D=8,1,0.7935754638527827,0.11770157553290085,0.02594995366079704,0.010194624652455976
glgl1600_neutralino800,KDE_PCA_D=9,1,0.8612650944188841,0.21130676552363295,0.04355885078776645,0.015755329008341055
glgl1600_neutralino800,KDE_PCA_D=10,1,0.8711011104882174,0.2372567191844301,0.056533827618164965,0.007414272474513438
glgl1600_neutralino800,KDE_VAE_b=1e-5_D=2,1,0.5163153926363799,0.011121408711770158,0.0,0.0
glgl1600_neutralino800,KDE_VAE_b=1e-5_D=3,1,0.5525322637403676,0.007414272474513438,0.0,0.0
glgl1600_neutralino800,KDE_VAE_b=1e-5_D=4,1,0.5627801453798936,0.02594995366079704,0.008341056533827619,0.0046339202965709
glgl1600_neutralino800,KDE_VAE_b=1e-5_D=5,1,0.5679797318876275,0.021316033364226137,0.0009267840593141797,0.0
glgl1600_neutralino800,KDE_VAE_b=1e-5_D=6,1,0.5996589000299295,0.021316033364226137,0.003707136237256719,0.00185356811862836
glgl1600_neutralino800,KDE_VAE_b=1e-5_D=7,1,0.6787085790646481,0.11121408711770156,0.04633920296570899,0.0185356811862836
glgl1600_neutralino800,KDE_VAE_b=1e-5_D=8,1,0.5788624575793605,0.02873030583873957,0.006487488415199258,0.00185356811862836
glgl1600_neutralino800,KDE_VAE_b=1e-5_D=9,1,0.5876852497354672,0.015755329008341055,0.0046339202965709,0.0009267840593141797
glgl1600_neutralino800,KDE_VAE_b=1e-5_D=10,1,0.6737635531677351,0.05838739573679332,0.017608897126969416,0.008341056533827619
glgl1600_neutralino800,KDE_VAE_b=1e-3_D=2,1,0.5304023632431091,0.019462465245597776,0.0046339202965709,0.0
glgl1600_neutralino800,KDE_VAE_b=1e-3_D=3,1,0.5265513768986159,0.012048192771084338,0.00185356811862836,0.0009267840593141797
glgl1600_neutralino800,KDE_VAE_b=1e-3_D=4,1,0.5599442432658033,0.019462465245597776,0.003707136237256719,0.0
glgl1600_neutralino800,KDE_VAE_b=1e-3_D=5,1,0.5791119563969342,0.0185356811862836,0.00185356811862836,0.0009267840593141797
glgl1600_neutralino800,KDE_VAE_b=1e-3_D=6,1,0.5885665209187475,0.04077849860982391,0.014828544949026875,0.0009267840593141797
glgl1600_neutralino800,KDE_VAE_b=1e-3_D=7,1,0.6147303677916279,0.04077849860982391,0.009267840593141796,0.003707136237256719
glgl1600_neutralino800,KDE_VAE_b=1e-3_D=8,1,0.6341076478158274,0.04819277108433735,0.012974976830398516,0.003707136237256719
glgl1600_neutralino800,KDE_VAE_b=1e-3_D=9,1,0.6494581631539696,0.02316960148285449,0.005560704355885079,0.00185356811862836
glgl1600_neutralino800,KDE_VAE_b=1e-3_D=10,1,0.6722306085512809,0.04911955514365153,0.010194624652455976,0.0046339202965709
glgl1600_neutralino800,KDE_VAE_b=1e-1_D=2,1,0.4834933407999831,0.010194624652455976,0.0,0.0
glgl1600_neutralino800,KDE_VAE_b=1e-1_D=3,1,0.4826455553258761,0.003707136237256719,0.0,0.0
glgl1600_neutralino800,KDE_VAE_b=1e-1_D=4,1,0.4748728473210005,0.006487488415199258,0.0,0.0
glgl1600_neutralino800,KDE_VAE_b=1e-1_D=5,1,0.4816928566156643,0.006487488415199258,0.0,0.0
glgl1600_neutralino800,KDE_VAE_b=1e-1_D=6,1,0.4806079455963653,0.006487488415199258,0.0009267840593141797,0.0
glgl1600_neutralino800,KDE_VAE_b=1e-1_D=7,1,0.4979131783916978,0.008341056533827619,0.0,0.0
glgl1600_neutralino800,KDE_VAE_b=1e-1_D=8,1,0.4936955797739048,0.008341056533827619,0.00185356811862836,0.0009267840593141797
glgl1600_neutralino800,KDE_VAE_b=1e-1_D=9,1,0.4944658808744598,0.012974976830398516,0.00185356811862836,0.0
glgl1600_neutralino800,KDE_VAE_b=1e-1_D=10,1,0.4972354172548658,0.013901760889712695,0.0009267840593141797,0.0
monojet_Zp2000.0_DM_50.0,KDE_PCA_D=2,1,0.533844315705092,0.017241379310344827,0.0,0.0
monojet_Zp2000.0_DM_50.0,KDE_PCA_D=3,1,0.5168319146607259,0.008620689655172414,0.0,0.0
monojet_Zp2000.0_DM_50.0,KDE_PCA_D=4,1,0.5232095026382803,0.008620689655172414,0.0,0.0
monojet_Zp2000.0_DM_50.0,KDE_PCA_D=5,1,0.5405023919979137,0.03448275862068965,0.0,0.0
monojet_Zp2000.0_DM_50.0,KDE_PCA_D=6,1,0.6013985380804135,0.05172413793103448,0.0,0.0
monojet_Zp2000.0_DM_50.0,KDE_PCA_D=7,1,0.6369360454447409,0.13793103448275862,0.017241379310344827,0.0
monojet_Zp2000.0_DM_50.0,KDE_PCA_D=8,1,0.6397855974682811,0.14655172413793102,0.017241379310344827,0.0
monojet_Zp2000.0_DM_50.0,KDE_PCA_D=9,1,0.7314183533524993,0.206896551724138,0.04310344827586207,0.008620689655172414
monojet_Zp2000.0_DM_50.0,KDE_PCA_D=10,1,0.7368937106229818,0.2327586206896552,0.04310344827586207,0.0
monojet_Zp2000.0_DM_50.0,KDE_VAE_b=1e-5_D=2,1,0.4795627843113267,0.008620689655172414,0.008620689655172414,0.0
monojet_Zp2000.0_DM_50.0,KDE_VAE_b=1e-5_D=3,1,0.5617619575750357,0.017241379310344827,0.0,0.0
monojet_Zp2000.0_DM_50.0,KDE_VAE_b=1e-5_D=4,1,0.528050642426896,0.0,0.0,0.0
monojet_Zp2000.0_DM_50.0,KDE_VAE_b=1e-5_D=5,1,0.5710426197367193,0.008620689655172414,0.008620689655172414,0.008620689655172414
monojet_Zp2000.0_DM_50.0,KDE_VAE_b=1e-5_D=6,1,0.5584488151078976,0.02586206896551724,0.008620689655172414,0.0
monojet_Zp2000.0_DM_50.0,KDE_VAE_b=1e-5_D=7,1,0.615526778786874,0.03448275862068965,0.008620689655172414,0.0
monojet_Zp2000.0_DM_50.0,KDE_VAE_b=1e-5_D=8,1,0.6005152212195648,0.0603448275862069,0.02586206896551724,0.008620689655172414
monojet_Zp2000.0_DM_50.0,KDE_VAE_b=1e-5_D=9,1,0.6369344357557009,0.04310344827586207,0.017241379310344827,0.008620689655172414
monojet_Zp2000.0_DM_50.0,KDE_VAE_b=1e-5_D=10,1,0.6515186208828179,0.0603448275862069,0.03448275862068965,0.008620689655172414
monojet_Zp2000.0_DM_50.0,KDE_VAE_b=1e-3_D=2,1,0.5109416600401134,0.017241379310344827,0.0,0.0
monojet_Zp2000.0_DM_50.0,KDE_VAE_b=1e-3_D=3,1,0.5243962458832203,0.008620689655172414,0.0,0.0
monojet_Zp2000.0_DM_50.0,KDE_VAE_b=1e-3_D=4,1,0.5428014303696812,0.02586206896551724,0.008620689655172414,0.0
