Signal,Model,Chan,AUC,1e-2,1e-3,1e-4
monoV_Zp2000.0_DM_1.0,DeepSetVAE_beta_0.001_weight_1.0,3,0.6670240918885652,0.15751633986928104,0.1230392156862745,0.00758843137254902
monojet_Zp2000.0_DM_50.0,DeepSetVAE_beta_0.001_weight_1.0,3,0.6606160403061239,0.13345835286763558,0.10110954836693234,0.005994733552117519
monotop_200_A,DeepSetVAE_beta_0.001_weight_1.0,3,0.7205871235762189,0.11127943809392646,0.04861589312766836,0.005233438920258918
sqsq1_sq1400_neut800,DeepSetVAE_beta_0.001_weight_1.0,3,0.8360338862598421,0.1519916142557652,0.04428721174004193,0.005241090146750524
sqsq_sq1800_neut800,DeepSetVAE_beta_0.001_weight_1.0,3,0.7274041198644385,0.12138272717036368,0.07003715797770521,0.00405359756784146
stlp_st1000,DeepSetVAE_beta_0.001_weight_1.0,3,0.9084281918720676,0.3213462287031769,0.12060963559601162,0.041527155133694635
stop2b1000_neutralino300,DeepSetVAE_beta_0.001_weight_1.0,3,0.8907347141145561,0.2308603424141273,0.05816480384767238,0.008398837084096049
glgl1400_neutralino1100,DeepSetVAE_beta_0.001_weight_10.0,1,0.6693547857626407,0.00830078125,0.001220703125,0.0
glgl1600_neutralino800,DeepSetVAE_beta_0.001_weight_10.0,1,0.6486688033532709,0.011905857740585774,0.0006508600650860065,9.298000929800092e-05
monojet_Zp2000.0_DM_50.0,DeepSetVAE_beta_0.001_weight_10.0,1,0.4573022174093219,0.007079646017699116,0.0008849557522123895,0.0
monotop_200_A,DeepSetVAE_beta_0.001_weight_10.0,1,0.6435693078898455,0.02277039848197344,0.002530044275774826,0.0006325110689437065
sqsq1_sq1400_neut800,DeepSetVAE_beta_0.001_weight_10.0,1,0.7427221497782672,0.040927592637638864,0.0036204816346387743,0.0007297494526879105
sqsq_sq1800_neut800,DeepSetVAE_beta_0.001_weight_10.0,1,0.5420508143531136,0.006800141743444364,0.0007087172218284907,0.00035435861091424534
stlp_st1000,DeepSetVAE_beta_0.001_weight_10.0,1,0.8775915979186495,0.2882213972325346,0.030599617504781188,0.00697491281358983
stop2b1000_neutralino300,DeepSetVAE_beta_0.001_weight_10.0,1,0.7773758401433443,0.0715638015903067,0.003975766755017039,0.0011359333585762973
chaneut_cha200_neut50,DeepSetVAE_beta_0.001_weight_10.0,2a,0.3946044995520258,0.0045045045045045045,0.0,0.0
chaneut_cha250_neut150,DeepSetVAE_beta_0.001_weight_10.0,2a,0.3990571086138347,0.004424778761061947,0.0,0.0
chaneut_cha300_neut100,DeepSetVAE_beta_0.001_weight_10.0,2a,0.4375416793211111,0.016436227224008573,0.0,0.0
chaneut_cha400_neut200,DeepSetVAE_beta_0.001_weight_10.0,2a,0.4432436559498029,0.011111111111111113,0.0,0.0
gluino_1000.0_neutralino_1.0,DeepSetVAE_beta_0.001_weight_10.0,2a,0.89865271348237,0.20551618463895804,0.041371384792185405,0.01704654280789121
pp23mt_50,DeepSetVAE_beta_0.001_weight_10.0,2a,0.3757614994155815,0.006198347107438018,0.002066115702479339,0.0010330578512396695
pp24mt_50,DeepSetVAE_beta_0.001_weight_10.0,2a,0.5149578741441234,0.017191219254165564,0.003438508331129331,0.0007934408886537953
chacha_cha300_neut140,DeepSetVAE_beta_0.001_weight_10.0,2b,0.36494091047997934,0.01804511278195489,0.005567969924812032,0.0
chacha_cha400_neut60,DeepSetVAE_beta_0.001_weight_10.0,2b,0.453483831847937,0.03180212014134275,0.00353356890459364,0.001177856301531213
chacha_cha600_neut200,DeepSetVAE_beta_0.001_weight_10.0,2b,0.4836241710421075,0.032574458275703086,0.007468879668049794,0.0008298755186721991
chaneut_cha200_neut50,DeepSetVAE_beta_0.001_weight_10.0,2b,0.5454660912232696,0.06746034368803701,0.01190135492399207,0.001982815598149372
chaneut_cha250_neut150,DeepSetVAE_beta_0.001_weight_10.0,2b,0.4493395741309398,0.06540697674418605,0.011627906976744186,0.0007267441860465116
gluino_1000.0_neutralino_1.0,DeepSetVAE_beta_0.001_weight_10.0,2b,0.9727658656845518,0.5443999931671819,0.0962392340410994,0.012149580635793718
pp23mt_50,DeepSetVAE_beta_0.001_weight_10.0,2b,0.5237655621092957,0.1199294532627866,0.02469135802469136,0.006525970017636685
pp24mt_50,DeepSetVAE_beta_0.001_weight_10.0,2b,0.6924858588640493,0.223870455347688,0.048479468172726206,0.01303746323096835
stlp_st1000,DeepSetVAE_beta_0.001_weight_10.0,2b,0.8571981831317926,0.18567444591222665,0.02106267429913401,0.0024218405988551297
glgl1400_neutralino1100,DeepSetVAE_beta_0.001_weight_10.0,3,0.7760886093606193,0.05550869915888927,0.020624495909667008,0.013019933172024429
glgl1600_neutralino800,DeepSetVAE_beta_0.001_weight_10.0,3,0.7772867733161185,0.07060855639441775,0.024822695035461,0.0146991535117822
gluino_1000.0_neutralino_1.0,DeepSetVAE_beta_0.001_weight_10.0,3,0.978334852549022,0.6278383759175761,0.06344271493606919,0.00672110043782265
monoV_Zp2000.0_DM_1.0,DeepSetVAE_beta_0.001_weight_10.0,3,0.5033585034736574,0.05326797385620915,0.02091503267973856,0.011451016042780749
monojet_Zp2000.0_DM_50.0,DeepSetVAE_beta_0.001_weight_10.0,3,0.5092633149477819,0.04703859978121582,0.02469135802469136,0.01490237537115174
monotop_200_A,DeepSetVAE_beta_0.001_weight_10.0,3,0.6769412542088147,0.08345957857044484,0.01875234816141028,0.007571475003443053
sqsq1_sq1400_neut800,DeepSetVAE_beta_0.001_weight_10.0,3,0.8409125684555032,0.1738587526205451,0.04364017900338655,0.01506813417190776
sqsq_sq1800_neut800,DeepSetVAE_beta_0.001_weight_10.0,3,0.6179730120181666,0.07397815561310664,0.037045377772773336,0.022857786285328228
stlp_st1000,DeepSetVAE_beta_0.001_weight_10.0,3,0.9543899458869136,0.6617959696978771,0.19307123394316847,0.06835943348204929
stop2b1000_neutralino300,DeepSetVAE_beta_0.001_weight_10.0,3,0.8737104914696899,0.2401205986863357,0.03004199418542048,0.006352966512329062
