Signal,Model,Chan,AUC,1e-2,1e-3,1e-4
stop2b1000_neutralino300,LS_IF_13_0.001_1000,1,0.7589550720965621,0.13063233623627413,0.013252555850056795,0.0015145778114350624
stop2b1000_neutralino300,LS_IF_13_0.001_10000,1,0.7342464537076756,0.10071942446043164,0.00870882241575161,0.0017039000378644452
stop2b1000_neutralino300,LS_IF_13_0.1_1000,1,0.8132334468889649,0.06512684589170767,0.008519500189322227,0.0003786444528587656
stop2b1000_neutralino300,LS_IF_13_0.1_10000,1,0.8351106799792666,0.07610753502461189,0.01344187807648618,0.005868989019310867
stop2b1000_neutralino300,LS_IF_13_1.0_1000,1,0.8156213600716455,0.1014767133661492,0.015903067020068155,0.0035971223021582736
stop2b1000_neutralino300,LS_IF_13_1.0_10000,1,0.8506221652920186,0.1223021582733813,0.024043922756531614,0.0013252555850056798
stop2b1000_neutralino300,LS_IF_13_1e-05_1000,1,0.8331771436747853,0.11529723589549415,0.025937145020825444,0.005868989019310867
stop2b1000_neutralino300,LS_IF_13_1e-05_10000,1,0.8059837771070828,0.09295721317682697,0.004922377887163953,0.0011359333585762971
stop2b1000_neutralino300,LS_IF_20_0.001_1000,1,0.7976957689380905,0.12476334721696328,0.01533510034078001,0.003029155622870125
stop2b1000_neutralino300,LS_IF_20_0.001_10000,1,0.7573935702269521,0.08046194623248769,0.010602044680045438,0.0024611889435819764
stop2b1000_neutralino300,LS_IF_20_0.1_1000,1,0.8349776489488022,0.06626277925028398,0.009087466868610377,0.0017039000378644452
stop2b1000_neutralino300,LS_IF_20_0.1_10000,1,0.8508015548176215,0.08349110185535782,0.013820522529344943,0.0066262779250283975
stop2b1000_neutralino300,LS_IF_20_1.0_1000,1,0.8490273128771071,0.10166603559257856,0.01836425596365013,0.003029155622870125
stop2b1000_neutralino300,LS_IF_20_1.0_10000,1,0.8532121435432921,0.10545248012116623,0.025937145020825444,0.0024611889435819764
stop2b1000_neutralino300,LS_IF_20_1e-05_1000,1,0.7960457387794414,0.08652025747822795,0.024422567209390383,0.0005679666792881486
stop2b1000_neutralino300,LS_IF_20_1e-05_10000,1,0.7942129610646611,0.06948125709958347,0.015713744793638774,0.0001893222264293828
stop2b1000_neutralino300,LS_IF_30_0.001_1000,1,0.8077192603057604,0.10829231351760696,0.020068156001514573,0.0054903445664521025
stop2b1000_neutralino300,LS_IF_30_0.001_10000,1,0.8334121527902477,0.09447179098826204,0.01817493373722075,0.0007572889057175312
stop2b1000_neutralino300,LS_IF_30_0.1_1000,1,0.8437692026324697,0.07724346838318819,0.010980689132904205,0.0034078000757288905
stop2b1000_neutralino300,LS_IF_30_0.1_10000,1,0.8447424659227063,0.08746686861037486,0.01495645588792124,0.003029155622870125
stop2b1000_neutralino300,LS_IF_30_1.0_1000,1,0.8305970804504936,0.1010980689132904,0.0121166224914805,0.0022718667171525942
stop2b1000_neutralino300,LS_IF_30_1.0_10000,1,0.8554533638134105,0.11359333585762968,0.024611889435819764,0.008898144642180994
stop2b1000_neutralino300,LS_IF_30_1e-05_1000,1,0.7973547521009959,0.09541840212040892,0.010034078000757287,0.0015145778114350624
stop2b1000_neutralino300,LS_IF_30_1e-05_10000,1,0.7910601768968065,0.08178720181749337,0.010223400227186671,0.0003786444528587656
stop2b1000_neutralino300,LS_IF_4_0.001_1000,1,0.6671690515988609,0.11662249148049983,0.02101476713366149,0.003786444528587656
stop2b1000_neutralino300,LS_IF_4_0.001_10000,1,0.6972667257491519,0.07875804619462325,0.013252555850056795,0.003975766755017039
stop2b1000_neutralino300,LS_IF_4_0.1_1000,1,0.7538381405248822,0.05338886785308596,0.009087466868610377,0.0015145778114350624
stop2b1000_neutralino300,LS_IF_4_0.1_10000,1,0.6787362296004947,0.060393790230973125,0.00946611132146914,0.0024611889435819764
stop2b1000_neutralino300,LS_IF_4_1.0_1000,1,0.7094243073761579,0.11397198031048845,0.03313138962514199,0.0051117001135933355
stop2b1000_neutralino300,LS_IF_4_1.0_10000,1,0.7965466685650732,0.11207875804619462,0.024233244982961002,0.00605831124574025
stop2b1000_neutralino300,LS_IF_4_1e-05_1000,1,0.7813646413948594,0.12722453616054524,0.020446800454373342,0.009655433547898523
stop2b1000_neutralino300,LS_IF_4_1e-05_10000,1,0.7730235409958264,0.0759182127981825,0.011170011359333586,0.00473305566073457
stop2b1000_neutralino300,LS_GMM_13_0.001_1000,1,0.7312825322462835,0.0770541461567588,0.009844755774327906,0.0011359333585762971
stop2b1000_neutralino300,LS_GMM_13_0.001_10000,1,0.7385531985558913,0.06626277925028398,0.006815600151457781,0.0003786444528587656
stop2b1000_neutralino300,LS_GMM_13_0.1_1000,1,0.799156459196465,0.05887921241953805,0.00946611132146914,0.0022718667171525942
stop2b1000_neutralino300,LS_GMM_13_0.1_10000,1,0.8202585704715579,0.057743279060961765,0.008898144642180994,0.0026505111700113595
stop2b1000_neutralino300,LS_GMM_13_1.0_1000,1,0.5393111732067906,0.06758803483528966,0.0041650889814464215,0.0013252555850056798
stop2b1000_neutralino300,LS_GMM_13_1.0_10000,1,0.5714312477536543,0.0649375236652783,0.0045437334343051885,0.001893222264293828
stop2b1000_neutralino300,LS_GMM_13_1e-05_1000,1,0.8113249014011542,0.07288905717531237,0.010602044680045438,0.0024611889435819764
stop2b1000_neutralino300,LS_GMM_13_1e-05_10000,1,0.8060948395483527,0.07345702385460053,0.00473305566073457,0.0005679666792881486
stop2b1000_neutralino300,LS_GMM_20_0.001_1000,1,0.6230002044510377,0.06209769026883756,0.008519500189322227,0.0011359333585762971
stop2b1000_neutralino300,LS_GMM_20_0.001_10000,1,0.5630644142364658,0.04865581219235138,0.006815600151457781,0.0003786444528587656
stop2b1000_neutralino300,LS_GMM_20_0.1_1000,1,0.494317911890369,0.051684967815221514,0.010980689132904205,0.0003786444528587656
stop2b1000_neutralino300,LS_GMM_20_0.1_10000,1,0.5241754515101805,0.05263157894736842,0.008330177962892843,0.0013252555850056798
stop2b1000_neutralino300,LS_GMM_20_1.0_1000,1,0.40579036515294653,0.0628549791745551,0.0045437334343051885,0.0020825444907232107
stop2b1000_neutralino300,LS_GMM_20_1.0_10000,1,0.4094114355149268,0.05812192351382053,0.004922377887163953,0.0015145778114350624
stop2b1000_neutralino300,LS_GMM_20_1e-05_1000,1,0.7476007755565918,0.07194244604316546,0.0121166224914805,0.0003786444528587656
stop2b1000_neutralino300,LS_GMM_20_1e-05_10000,1,0.7474525980410593,0.06588413479742522,0.009844755774327906,0.0003786444528587656
